"","state","year","tavg","tmax","tmin","pcp"
"1072","Kentucky",2001,56.6,68,45.2,45.4
"1073","Kentucky",2002,56.8,67.6,46.1,53.5
"1074","Kentucky",2003,55.2,65.6,44.8,55.9
"1075","Kentucky",2004,56.4,67,45.8,55.9
"1076","Kentucky",2005,56.8,67.8,45.8,39.8
"1077","Kentucky",2006,56.8,67.8,45.9,52.3
"1078","Kentucky",2007,57.7,69.4,46,41.8
"1079","Kentucky",2008,55.4,66.7,44,46.5
"1080","Kentucky",2009,55.4,65.8,45,54.3
"1081","Kentucky",2010,56,67.1,44.9,43.5
"1082","Kentucky",2011,56.9,67.5,46.3,64.3
"1083","Kentucky",2012,58.4,70,46.8,43.2
"1084","Kentucky",2013,55,65.5,44.6,55.7
"1085","Kentucky",2014,54.3,65.3,43.4,47.1
"1086","Kentucky",2015,56.6,67.4,45.7,58.3
"1087","Kentucky",2016,57.9,69,46.8,49.1
"1088","Kentucky",2017,57.8,68.7,46.9,50.2
"1089","Louisiana",1950,66.8,77.6,56.1,59.1
"1090","Louisiana",1951,67,78.5,55.5,48.2
"1091","Louisiana",1952,66.3,78,54.6,48.1
"1092","Louisiana",1953,67.2,78.4,55.9,64
"1093","Louisiana",1954,67.5,79.5,55.5,39.7
"1094","Louisiana",1955,66.8,78,55.8,57
"1095","Louisiana",1956,67,78.7,55.3,48.8
"1096","Louisiana",1957,67.1,77.1,57,67
"1097","Louisiana",1958,64.9,75.2,54.7,57.6
"1098","Louisiana",1959,65.8,76.3,55.3,59.1
"1099","Louisiana",1960,65.1,76,54.3,49.1
"1100","Louisiana",1961,65.1,75.7,54.4,71.9
"1101","Louisiana",1962,66.5,77.8,55.2,44.4
"1102","Louisiana",1963,65.9,77.6,54.2,42.9
"1103","Louisiana",1964,66.1,76.8,55.3,57
"1104","Louisiana",1965,66.8,77.7,56,47.4
"1105","Louisiana",1966,65.2,75.5,54.8,60.4
"1106","Louisiana",1967,65.8,76.9,54.6,52.5
"1107","Louisiana",1968,64.4,75.2,53.5,58
"1108","Louisiana",1969,65.6,76.6,54.6,49.8
"1109","Louisiana",1970,65.3,76,54.7,52
"1110","Louisiana",1971,66.5,77.3,55.6,54
"1111","Louisiana",1972,66.5,77.2,55.7,59.1
"1112","Louisiana",1973,66.2,76.5,56,72.8
"1113","Louisiana",1974,66.5,77,56,66.6
"1114","Louisiana",1975,66.1,76.6,55.6,66.7
"1115","Louisiana",1976,64.3,75.8,52.9,49.5
"1116","Louisiana",1977,66,76.9,55.2,59.4
"1117","Louisiana",1978,65.1,76,54.2,50.7
"1118","Louisiana",1979,64.5,75.1,54,71.3
"1119","Louisiana",1980,66,77.2,54.9,58.3
"1120","Louisiana",1981,66,77.1,55,45.5
"1121","Louisiana",1982,66.7,77.3,56.1,65.4
"1122","Louisiana",1983,64.4,74.8,53.9,67.9
"1123","Louisiana",1984,66.3,76.9,55.7,58.8
"1124","Louisiana",1985,66.4,76.7,56,60.4
"1125","Louisiana",1986,67.3,77.7,57,53
"1126","Louisiana",1987,66,77.1,54.9,60.2
"1127","Louisiana",1988,65.6,76.6,54.6,57.6
"1128","Louisiana",1989,65.5,75.7,55.2,64
"1129","Louisiana",1990,67.8,78.7,56.9,58.7
"1130","Louisiana",1991,66.9,76.6,57.2,79.4
"1131","Louisiana",1992,65.8,76,55.6,66.5
"1132","Louisiana",1993,65.6,76,55.2,58.9
"1133","Louisiana",1994,66.5,76.5,56.4,59
"1134","Louisiana",1995,66.8,77.5,56.1,62.3
"1135","Louisiana",1996,66.2,76.7,55.6,53
"1136","Louisiana",1997,66,76.1,55.9,64.3
"1137","Louisiana",1998,68.6,78.7,58.5,62.9
"1138","Louisiana",1999,67.8,79.3,56.4,47.8
"1139","Louisiana",2000,67.2,78.4,56.1,47.8
"1140","Louisiana",2001,66.7,77.1,56.2,68.3
"1141","Louisiana",2002,66.6,76.7,56.6,64.2
"1142","Louisiana",2003,66.4,76.8,55.9,51.9
"1143","Louisiana",2004,67.1,77.2,57.1,72.4
"1144","Louisiana",2005,67.5,78.4,56.6,45.5
"1145","Louisiana",2006,67.8,78.9,56.7,55.4
"1146","Louisiana",2007,67.4,77.7,57,52.4
"1147","Louisiana",2008,66.6,77.4,55.9,56.1
"1148","Louisiana",2009,66.8,77,56.7,64
"1149","Louisiana",2010,66.5,77.3,55.6,41.7
"1150","Louisiana",2011,67.7,79,56.5,43
"1151","Louisiana",2012,68.7,79.2,58.2,62.8
"1152","Louisiana",2013,66.2,76.5,56,61.4
"1153","Louisiana",2014,65.1,75.4,54.8,55.9
"1154","Louisiana",2015,68.1,78.2,58,67.3
"1155","Louisiana",2016,68.7,78.8,58.6,67
"1156","Louisiana",2017,68.8,78.6,58.9,64
"1157","Maine",1950,40.3,51.3,29.4,44.5
"1158","Maine",1951,41.2,51.6,30.7,49.7
"1159","Maine",1952,41.8,52.4,31.2,38.5
"1160","Maine",1953,43.1,53.8,32.3,46.5
"1161","Maine",1954,40.5,50.3,30.7,58.5
"1162","Maine",1955,40.4,50.7,30.1,36.2
"1163","Maine",1956,39.3,49.9,28.7,39.4
"1164","Maine",1957,41.1,52,30.2,35.9
"1165","Maine",1958,39.6,49.5,29.8,45.4
"1166","Maine",1959,40.7,51.1,30.3,45.8
"1167","Maine",1960,41.2,51.8,30.7,43.9
"1168","Maine",1961,40.7,50.9,30.6,42.8
"1169","Maine",1962,39,49.3,28.7,42.9
"1170","Maine",1963,39.6,50.4,28.8,42.4
"1171","Maine",1964,40.1,50.8,29.5,35.3
"1172","Maine",1965,39.3,49.7,28.9,31.9
"1173","Maine",1966,41.1,51.3,30.8,38
"1174","Maine",1967,39.4,49.7,29.2,41.3
"1175","Maine",1968,39.8,50.1,29.4,37.6
"1176","Maine",1969,40.9,50.7,31.1,49.6
"1177","Maine",1970,40.1,50.2,29.9,40.7
"1178","Maine",1971,40,50.7,29.3,37.6
"1179","Maine",1972,38.5,48.8,28.2,48.6
"1180","Maine",1973,42.2,51.7,32.8,53.4
"1181","Maine",1974,39.6,49.6,29.5,42.9
"1182","Maine",1975,40.8,51.3,30.3,41.3
"1183","Maine",1976,39.5,50,29.1,51
"1184","Maine",1977,40.5,50.4,30.5,48.8
"1185","Maine",1978,39.3,50.1,28.5,35.9
"1186","Maine",1979,41.8,51.2,32.5,50.3
"1187","Maine",1980,39.5,49.7,29.4,37.3
"1188","Maine",1981,41.8,51.5,32,48.3
"1189","Maine",1982,39.8,50.5,29.2,37.7
"1190","Maine",1983,42.1,52,32.2,55.9
"1191","Maine",1984,41.4,51.6,31.1,43.5
"1192","Maine",1985,39.9,50.5,29.3,35.5
"1193","Maine",1986,40.1,50.6,29.5,42.5
"1194","Maine",1987,41.1,51.4,30.7,38
"1195","Maine",1988,40.9,51.3,30.6,38.3
"1196","Maine",1989,39.3,50,28.6,41.8
"1197","Maine",1990,42.4,52.5,32.3,51.1
"1198","Maine",1991,41.7,52.3,31.1,44.2
"1199","Maine",1992,39.8,50,29.6,37.5
"1200","Maine",1993,40,50.7,29.2,43.6
"1201","Maine",1994,40.4,50.8,30.1,41.6
"1202","Maine",1995,40.9,51.4,30.5,42.7
"1203","Maine",1996,41,50.6,31.4,51.3
"1204","Maine",1997,39.8,50,29.6,39.5
"1205","Maine",1998,43.5,53.3,33.7,45.2
"1206","Maine",1999,43.8,54.2,33.3,46.3
"1207","Maine",2000,40.9,50.9,31,43.1
"1208","Maine",2001,42.7,53.5,31.8,29.8
"1209","Maine",2002,41.7,51.8,31.6,40.9
"1210","Maine",2003,40.4,50.7,30.2,46
"1211","Maine",2004,40.4,50.6,30.3,38.8
"1212","Maine",2005,41.8,51.9,31.8,61.5
"1213","Maine",2006,44,53.5,34.5,51.6
"1214","Maine",2007,40.7,51.1,30.4,47.6
"1215","Maine",2008,41.6,51.7,31.5,56
"1216","Maine",2009,40.9,50.9,30.8,49.4
"1217","Maine",2010,44.6,54,35.2,49.3
"1218","Maine",2011,42.8,52.6,33,50
"1219","Maine",2012,43.9,53.9,33.8,47.3
"1220","Maine",2013,42,51.8,32.1,45.6
"1221","Maine",2014,41.2,51.2,31.2,49.4
"1222","Maine",2015,41.2,51.6,30.8,43.1
"1223","Maine",2016,43.3,53.4,33,41.3
"1224","Maine",2017,42.4,52.4,32.4,45.3
"1225","Maryland",1950,53.4,63.7,43.2,42.3
"1226","Maryland",1951,54.1,64.8,43.4,42.8
"1227","Maryland",1952,54.6,64.9,44.3,50.4
"1228","Maryland",1953,55.7,66.5,44.8,43.1
"1229","Maryland",1954,54.6,65.4,43.8,35.1
"1230","Maryland",1955,54.1,64.5,43.7,41.9
"1231","Maryland",1956,53.8,63.9,43.8,44.4
"1232","Maryland",1957,54.6,64.8,44.3,39.1
"1233","Maryland",1958,52,61.8,42.3,48.5
"1234","Maryland",1959,55.2,65.8,44.6,40.2
"1235","Maryland",1960,52.9,63.1,42.6,43.7
"1236","Maryland",1961,53.5,63.6,43.4,43
"1237","Maryland",1962,52.5,62.7,42.2,39.2
"1238","Maryland",1963,52.5,63.6,41.3,36.2
"1239","Maryland",1964,53.8,64.7,42.9,36.9
"1240","Maryland",1965,53.5,64.1,42.8,31.3
"1241","Maryland",1966,52.9,63.4,42.4,37.5
"1242","Maryland",1967,52.4,62.9,42,41.4
"1243","Maryland",1968,53.3,63.9,42.8,36.4
"1244","Maryland",1969,53,62.9,43.2,40.8
"1245","Maryland",1970,53.7,63.7,43.6,40.5
"1246","Maryland",1971,54,64,44.1,49.8
"1247","Maryland",1972,53.1,62.8,43.5,55.9
"1248","Maryland",1973,55.1,64.9,45.2,44.2
"1249","Maryland",1974,54.2,64.6,43.9,40.1
"1250","Maryland",1975,54.6,64.3,44.9,53.7
"1251","Maryland",1976,53.1,63.8,42.5,40.5
"1252","Maryland",1977,53.9,64.3,43.6,39.6
"1253","Maryland",1978,52.5,62.6,42.4,44.7
"1254","Maryland",1979,53.1,62.8,43.4,56.9
"1255","Maryland",1980,53.6,63.8,43.3,36.7
"1256","Maryland",1981,53.1,63.3,42.9,36.5
"1257","Maryland",1982,53.6,63.8,43.4,39.6
"1258","Maryland",1983,54.2,64.3,44.1,51.3
"1259","Maryland",1984,54.2,64,44.3,45.4
"1260","Maryland",1985,54.8,65,44.6,40.7
"1261","Maryland",1986,54.6,64.9,44.3,36.5
"1262","Maryland",1987,54.7,65.1,44.3,38.5
"1263","Maryland",1988,53.7,64.3,43,37.8
"1264","Maryland",1989,53.5,63.2,43.9,51.1
"1265","Maryland",1990,56.6,67.1,46.1,46.2
"1266","Maryland",1991,56.5,67.1,45.8,35.7
"1267","Maryland",1992,53.5,63.1,43.8,42.3
"1268","Maryland",1993,54.2,64.2,44.2,45.7
"1269","Maryland",1994,54.4,64.8,43.9,45.8
"1270","Maryland",1995,54.4,64.5,44.3,39.5
"1271","Maryland",1996,53.2,62.8,43.6,58.9
"1272","Maryland",1997,54.1,64.4,43.7,38.7
"1273","Maryland",1998,57,67.2,46.8,42.4
"1274","Maryland",1999,55.7,66.4,45,44.2
"1275","Maryland",2000,54.1,64.4,43.9,43.9
"1276","Maryland",2001,55.3,66,44.7,36
"1277","Maryland",2002,56.3,66.8,45.8,41.4
"1278","Maryland",2003,53.9,63.3,44.6,60.6
"1279","Maryland",2004,55.2,64.7,45.6,46.5
"1280","Maryland",2005,55.2,65.2,45.2,44
"1281","Maryland",2006,56.5,66.8,46.2,44.9
"1282","Maryland",2007,55.7,66,45.3,36
"1283","Maryland",2008,55.3,65.6,45,44.9
"1284","Maryland",2009,54.6,64.2,45,51.2
"1285","Maryland",2010,55.9,65.9,45.8,40.8
"1286","Maryland",2011,56.5,66.4,46.6,51.1
"1287","Maryland",2012,57.5,67.7,47.3,40.3
"1288","Maryland",2013,54.7,64.3,45.2,46
"1289","Maryland",2014,53.6,63.6,43.6,44.7
"1290","Maryland",2015,55.5,65.5,45.4,46.8
"1291","Maryland",2016,56.5,66.5,46.4,41.6
"1292","Maryland",2017,56.7,66.4,47,41.2
"1293","Massachusetts",1950,47.1,57.5,36.6,41.5
"1294","Massachusetts",1951,48,58.2,37.9,49.1
"1295","Massachusetts",1952,48.4,58.6,38.2,43.3
"1296","Massachusetts",1953,49.6,60.2,39,53.6
"1297","Massachusetts",1954,47.5,57.6,37.4,52.4
"1298","Massachusetts",1955,47.5,57.6,37.5,51.7
"1299","Massachusetts",1956,46.4,56.5,36.2,45.1
"1300","Massachusetts",1957,48.2,59.2,37.2,33.9
"1301","Massachusetts",1958,45.7,55.4,36,48.8
"1302","Massachusetts",1959,47.9,58.2,37.6,48.7
"1303","Massachusetts",1960,46.9,57.2,36.5,46.9
"1304","Massachusetts",1961,47,57,37,43.6
"1305","Massachusetts",1962,45.6,56.1,35.1,43.5
"1306","Massachusetts",1963,46.3,57.2,35.4,37.7
"1307","Massachusetts",1964,46.8,57.7,35.9,34.6
"1308","Massachusetts",1965,46.3,57,35.7,29.3
"1309","Massachusetts",1966,46.9,57.5,36.3,37.6
"1310","Massachusetts",1967,46,56,36,46.5
"1311","Massachusetts",1968,46.5,56.9,36.1,43.9
"1312","Massachusetts",1969,47.1,57,37.3,49.3
"1313","Massachusetts",1970,46.7,56.8,36.5,41.5
"1314","Massachusetts",1971,47,57.4,36.6,40.5
"1315","Massachusetts",1972,45.9,55.7,36.2,59.4
"1316","Massachusetts",1973,49,59,39,52
"1317","Massachusetts",1974,47.1,57.4,36.8,44.7
"1318","Massachusetts",1975,48,58,38,55.7
"1319","Massachusetts",1976,46.6,57.2,35.9,42.4
"1320","Massachusetts",1977,47.1,57.2,37,54
"1321","Massachusetts",1978,45.7,56.2,35.1,42.2
"1322","Massachusetts",1979,47.9,57.5,38.2,54.4
"1323","Massachusetts",1980,46.6,57.1,36.1,35.5
"1324","Massachusetts",1981,47.2,57.5,37,43.1
"1325","Massachusetts",1982,46.8,57.3,36.3,45.7
"1326","Massachusetts",1983,48.5,58.6,38.4,59.4
"1327","Massachusetts",1984,48,58.1,37.8,49.9
"1328","Massachusetts",1985,47.2,57.6,36.9,40.5
"1329","Massachusetts",1986,47.2,57.3,37,48.4
"1330","Massachusetts",1987,47.4,57.8,37,45.2
"1331","Massachusetts",1988,47.2,57.8,36.7,42.3
"1332","Massachusetts",1989,46.6,56.9,36.4,50.3
"1333","Massachusetts",1990,49.7,59.8,39.5,52
"1334","Massachusetts",1991,49.6,60.1,39,48.2
"1335","Massachusetts",1992,46.4,56.4,36.4,44.7
"1336","Massachusetts",1993,47.3,57.7,37,44.4
"1337","Massachusetts",1994,47.7,58.1,37.2,47.8
"1338","Massachusetts",1995,47.8,58,37.6,41.4
"1339","Massachusetts",1996,47.3,57,37.6,60.6
"1340","Massachusetts",1997,47.4,57.4,37.3,41.1
"1341","Massachusetts",1998,50.4,60.2,40.5,50.1
"1342","Massachusetts",1999,49.8,60.4,39.2,46
"1343","Massachusetts",2000,47.5,57.4,37.6,50.1
"1344","Massachusetts",2001,49.1,59.7,38.5,40
"1345","Massachusetts",2002,49.3,59.5,39.1,47.2
"1346","Massachusetts",2003,47.1,56.8,37.4,53.2
"1347","Massachusetts",2004,47.6,57.4,37.9,46.4
"1348","Massachusetts",2005,48.4,58.5,38.3,57
"1349","Massachusetts",2006,50.1,59.8,40.4,53.7
"1350","Massachusetts",2007,48.3,58.5,38.1,45.4
"1351","Massachusetts",2008,48.6,58.6,38.6,59.7
"1352","Massachusetts",2009,47.7,57.4,38.1,51.7
"1353","Massachusetts",2010,50.4,60.2,40.5,49.6
"1354","Massachusetts",2011,49.7,59.5,39.8,60.8
"1355","Massachusetts",2012,51.3,61.2,41.5,41.7
"1356","Massachusetts",2013,48.8,58.8,38.8,46.3
"1357","Massachusetts",2014,47.7,57.8,37.7,50
"1358","Massachusetts",2015,48.5,59.2,37.7,41.3
"1359","Massachusetts",2016,50.3,60.8,39.8,36.8
"1360","Massachusetts",2017,49.5,59.3,39.8,46.9
"1361","Michigan",1950,41.9,52.1,31.6,35
"1362","Michigan",1951,42.7,52.5,32.8,37.2
"1363","Michigan",1952,44.8,55.1,34.5,29.9
"1364","Michigan",1953,45.9,56.2,35.6,29.8
"1365","Michigan",1954,44.2,54.1,34.3,35.5
"1366","Michigan",1955,45.2,55.6,34.7,28.1
"1367","Michigan",1956,43.4,53.7,33.2,28.5
"1368","Michigan",1957,43.6,53.8,33.4,31.6
"1369","Michigan",1958,42.9,53.4,32.4,25.8
"1370","Michigan",1959,43.8,53.8,33.7,36.4
"1371","Michigan",1960,43.3,53.3,33.2,31.4
"1372","Michigan",1961,44.1,54.2,34.1,30.8
"1373","Michigan",1962,42.9,53.1,32.7,26.8
"1374","Michigan",1963,42.9,53.9,31.9,24.5
"1375","Michigan",1964,44.7,55.3,34.1,29.2
"1376","Michigan",1965,43,52.9,33,34.4
"1377","Michigan",1966,43.3,53.5,33.2,29.4
"1378","Michigan",1967,42.6,52.7,32.5,33.7
"1379","Michigan",1968,44,54,34,34.8
"1380","Michigan",1969,43.4,53.4,33.5,30.8
"1381","Michigan",1970,43.6,53.6,33.6,32.6
"1382","Michigan",1971,44,54.3,33.7,29.8
"1383","Michigan",1972,41.7,51.6,31.9,34.3
"1384","Michigan",1973,45.6,55.1,36.2,33.1
"1385","Michigan",1974,43.3,53.3,33.2,32.5
"1386","Michigan",1975,44.6,54.5,34.7,36.6
"1387","Michigan",1976,42.6,53.5,31.8,27.9
"1388","Michigan",1977,44,54.2,33.9,33.9
"1389","Michigan",1978,42.4,52.8,32,30.9
"1390","Michigan",1979,42.4,52.2,32.6,32.4
"1391","Michigan",1980,42.8,52.6,33.1,31.5
"1392","Michigan",1981,44,54,34.1,32.1
"1393","Michigan",1982,43.2,53.2,33.2,34.4
"1394","Michigan",1983,44.7,54.3,35.2,34.8
"1395","Michigan",1984,44.3,54.3,34.3,31.9
"1396","Michigan",1985,43.5,53.2,33.7,39.2
"1397","Michigan",1986,44.5,54.2,34.7,34.8
"1398","Michigan",1987,46.9,56.9,36.8,30.4
"1399","Michigan",1988,44.5,55.2,33.8,32.3
"1400","Michigan",1989,42.6,53,32.2,27.5
"1401","Michigan",1990,45.7,55.8,35.5,36.2
"1402","Michigan",1991,45.8,55.9,35.8,35.5
"1403","Michigan",1992,43.3,52.7,34,33.3
"1404","Michigan",1993,43.2,52.8,33.7,32.4
"1405","Michigan",1994,43.9,54.2,33.5,32.3
"1406","Michigan",1995,44.2,53.9,34.5,31.8
"1407","Michigan",1996,42.5,52.3,32.8,34
