state,year,month,tavg
North Carolina,1979,11,52.4
North Carolina,1979,12,42.3
North Carolina,1980,1,40.4
North Carolina,1980,2,36.4
North Carolina,1980,3,46.2
North Carolina,1980,4,58.6
North Carolina,1980,5,66.4
North Carolina,1980,6,72.2
North Carolina,1980,7,78.2
North Carolina,1980,8,78
North Carolina,1980,9,73.5
North Carolina,1980,10,57
North Carolina,1980,11,47.4
North Carolina,1980,12,40.8
North Carolina,1981,1,33.7
North Carolina,1981,2,42.1
North Carolina,1981,3,45.8
North Carolina,1981,4,61.5
North Carolina,1981,5,63.8
North Carolina,1981,6,77
North Carolina,1981,7,77.5
North Carolina,1981,8,73.4
North Carolina,1981,9,67.7
North Carolina,1981,10,56.6
North Carolina,1981,11,49
North Carolina,1981,12,38.1
North Carolina,1982,1,34.5
North Carolina,1982,2,44.4
North Carolina,1982,3,50.6
North Carolina,1982,4,55.4
North Carolina,1982,5,68.8
North Carolina,1982,6,72.6
North Carolina,1982,7,76.7
North Carolina,1982,8,74.3
North Carolina,1982,9,68
North Carolina,1982,10,58.4
North Carolina,1982,11,51.7
North Carolina,1982,12,47.2
North Carolina,1983,1,38.1
North Carolina,1983,2,40.7
North Carolina,1983,3,50.1
North Carolina,1983,4,53.8
North Carolina,1983,5,64.9
North Carolina,1983,6,71.7
North Carolina,1983,7,77.9
North Carolina,1983,8,78
North Carolina,1983,9,69.8
North Carolina,1983,10,60
North Carolina,1983,11,49.8
North Carolina,1983,12,39.4
North Carolina,1984,1,36.6
North Carolina,1984,2,45.3
North Carolina,1984,3,47.1
North Carolina,1984,4,55.3
North Carolina,1984,5,65.1
North Carolina,1984,6,74.4
North Carolina,1984,7,74.8
North Carolina,1984,8,75.6
North Carolina,1984,9,67
North Carolina,1984,10,65.6
North Carolina,1984,11,47.2
North Carolina,1984,12,49.5
North Carolina,1985,1,34.1
North Carolina,1985,2,41.4
North Carolina,1985,3,51.9
North Carolina,1985,4,60.9
North Carolina,1985,5,67
North Carolina,1985,6,73.7
North Carolina,1985,7,75.8
North Carolina,1985,8,74.3
North Carolina,1985,9,69.4
North Carolina,1985,10,64
North Carolina,1985,11,58.8
North Carolina,1985,12,39.1
North Carolina,1986,1,38.1
North Carolina,1986,2,44.6
North Carolina,1986,3,49.8
North Carolina,1986,4,59.9
North Carolina,1986,5,66.8
North Carolina,1986,6,75.9
North Carolina,1986,7,80.1
North Carolina,1986,8,74.4
North Carolina,1986,9,70.8
North Carolina,1986,10,61.7
North Carolina,1986,11,53
North Carolina,1986,12,42.4
North Carolina,1987,1,38.2
North Carolina,1987,2,40
North Carolina,1987,3,48.2
North Carolina,1987,4,55.1
North Carolina,1987,5,68.4
North Carolina,1987,6,74.8
North Carolina,1987,7,78.7
North Carolina,1987,8,77.9
North Carolina,1987,9,71
North Carolina,1987,10,53.7
North Carolina,1987,11,51.9
North Carolina,1987,12,43.7
North Carolina,1988,1,34.4
North Carolina,1988,2,41
North Carolina,1988,3,49.2
North Carolina,1988,4,57
North Carolina,1988,5,64.7
North Carolina,1988,6,72
North Carolina,1988,7,76.9
North Carolina,1988,8,78.2
North Carolina,1988,9,68.7
North Carolina,1988,10,53.6
North Carolina,1988,11,50.7
North Carolina,1988,12,40.7
North Carolina,1989,1,44.2
North Carolina,1989,2,43.3
North Carolina,1989,3,50.4
North Carolina,1989,4,56.7
North Carolina,1989,5,63.4
North Carolina,1989,6,75.1
North Carolina,1989,7,76.5
North Carolina,1989,8,74.9
North Carolina,1989,9,70.2
North Carolina,1989,10,59.8
North Carolina,1989,11,50.6
North Carolina,1989,12,33.4
North Carolina,1990,1,46.5
North Carolina,1990,2,49.4
North Carolina,1990,3,53.3
North Carolina,1990,4,57.8
North Carolina,1990,5,66.1
North Carolina,1990,6,73.7
North Carolina,1990,7,78
North Carolina,1990,8,76.5
North Carolina,1990,9,70
North Carolina,1990,10,62
North Carolina,1990,11,52.4
North Carolina,1990,12,47.3
North Carolina,1991,1,41.7
North Carolina,1991,2,45.4
North Carolina,1991,3,52.2
North Carolina,1991,4,60.6
North Carolina,1991,5,70.5
North Carolina,1991,6,74
North Carolina,1991,7,79
North Carolina,1991,8,75.6
North Carolina,1991,9,69.9
North Carolina,1991,10,59.8
North Carolina,1991,11,48.4
North Carolina,1991,12,45.6
North Carolina,1992,1,41.9
North Carolina,1992,2,45.8
North Carolina,1992,3,48.8
North Carolina,1992,4,57.3
North Carolina,1992,5,62.1
North Carolina,1992,6,70.5
North Carolina,1992,7,78.7
North Carolina,1992,8,73.4
North Carolina,1992,9,70.3
North Carolina,1992,10,56.8
North Carolina,1992,11,51
North Carolina,1992,12,41.9
North Carolina,1993,1,43.6
North Carolina,1993,2,40
North Carolina,1993,3,46.5
North Carolina,1993,4,55.4
North Carolina,1993,5,67.1
North Carolina,1993,6,74.4
North Carolina,1993,7,80.7
North Carolina,1993,8,76.3
North Carolina,1993,9,71.7
North Carolina,1993,10,58.9
North Carolina,1993,11,50.2
North Carolina,1993,12,39.8
North Carolina,1994,1,36.3
North Carolina,1994,2,43.2
North Carolina,1994,3,51.2
North Carolina,1994,4,61.3
North Carolina,1994,5,62.9
North Carolina,1994,6,75.5
North Carolina,1994,7,77.6
North Carolina,1994,8,74
North Carolina,1994,9,67.6
North Carolina,1994,10,58.1
North Carolina,1994,11,53.9
North Carolina,1994,12,46.6
North Carolina,1995,1,41.2
North Carolina,1995,2,40
North Carolina,1995,3,51.7
North Carolina,1995,4,59.4
North Carolina,1995,5,66.6
North Carolina,1995,6,72.2
North Carolina,1995,7,78.2
North Carolina,1995,8,77.6
North Carolina,1995,9,68.7
North Carolina,1995,10,61.4
North Carolina,1995,11,45.9
North Carolina,1995,12,38.3
North Carolina,1996,1,38.3
North Carolina,1996,2,41.8
North Carolina,1996,3,45.2
North Carolina,1996,4,57.4
North Carolina,1996,5,67.4
North Carolina,1996,6,73.9
North Carolina,1996,7,76.6
North Carolina,1996,8,74.3
North Carolina,1996,9,69.2
North Carolina,1996,10,59.4
North Carolina,1996,11,45.5
North Carolina,1996,12,44.4
North Carolina,1997,1,40.5
North Carolina,1997,2,46
North Carolina,1997,3,54.4
North Carolina,1997,4,54.5
North Carolina,1997,5,62.4
North Carolina,1997,6,70.3
North Carolina,1997,7,77.5
North Carolina,1997,8,74.3
North Carolina,1997,9,69.6
North Carolina,1997,10,59.3
North Carolina,1997,11,46.8
North Carolina,1997,12,41.6
North Carolina,1998,1,44.3
North Carolina,1998,2,45.6
North Carolina,1998,3,49.4
North Carolina,1998,4,58.5
North Carolina,1998,5,68.4
North Carolina,1998,6,75.8
North Carolina,1998,7,78.4
North Carolina,1998,8,76.5
North Carolina,1998,9,73.2
North Carolina,1998,10,61
North Carolina,1998,11,51.8
North Carolina,1998,12,47
North Carolina,1999,1,45
North Carolina,1999,2,44.8
North Carolina,1999,3,46.6
North Carolina,1999,4,60.4
North Carolina,1999,5,65.2
North Carolina,1999,6,72.4
North Carolina,1999,7,78.6
North Carolina,1999,8,77.8
North Carolina,1999,9,68.6
North Carolina,1999,10,58.7
North Carolina,1999,11,54.5
North Carolina,1999,12,43.4
North Carolina,2000,1,38.8
North Carolina,2000,2,45.6
North Carolina,2000,3,53.4
North Carolina,2000,4,56.9
North Carolina,2000,5,69.1
North Carolina,2000,6,75
North Carolina,2000,7,75.4
North Carolina,2000,8,75
North Carolina,2000,9,69.1
North Carolina,2000,10,59.7
North Carolina,2000,11,47.5
North Carolina,2000,12,35.1
North Carolina,2001,1,39.3
North Carolina,2001,2,46.4
North Carolina,2001,3,47.2
North Carolina,2001,4,59.8
North Carolina,2001,5,66.3
North Carolina,2001,6,74.3
North Carolina,2001,7,74.6
North Carolina,2001,8,76.7
North Carolina,2001,9,67.6
North Carolina,2001,10,57.7
North Carolina,2001,11,54.8
North Carolina,2001,12,48
North Carolina,2002,1,42.6
North Carolina,2002,2,44.4
North Carolina,2002,3,51.1
North Carolina,2002,4,62.5
North Carolina,2002,5,65.3
North Carolina,2002,6,75.2
North Carolina,2002,7,78.7
North Carolina,2002,8,77
North Carolina,2002,9,72.2
North Carolina,2002,10,62.1
North Carolina,2002,11,48.1
North Carolina,2002,12,40.5
North Carolina,2003,1,36.4
North Carolina,2003,2,41.4
North Carolina,2003,3,52.8
North Carolina,2003,4,57.6
North Carolina,2003,5,65.8
North Carolina,2003,6,72.5
North Carolina,2003,7,76.6
North Carolina,2003,8,77.3
North Carolina,2003,9,69.4
North Carolina,2003,10,58.9
North Carolina,2003,11,55.7
North Carolina,2003,12,40.3
North Carolina,2004,1,37.9
North Carolina,2004,2,40.4
North Carolina,2004,3,51.8
North Carolina,2004,4,58.8
North Carolina,2004,5,71.1
North Carolina,2004,6,74.4
North Carolina,2004,7,77.3
North Carolina,2004,8,73.9
North Carolina,2004,9,70.2
North Carolina,2004,10,61.6
North Carolina,2004,11,52.8
North Carolina,2004,12,41.9
North Carolina,2005,1,43
North Carolina,2005,2,43.8
North Carolina,2005,3,47.2
North Carolina,2005,4,57.6
North Carolina,2005,5,63.3
North Carolina,2005,6,73.5
North Carolina,2005,7,79.2
North Carolina,2005,8,78.1
North Carolina,2005,9,73.6
North Carolina,2005,10,61.7
North Carolina,2005,11,52.1
North Carolina,2005,12,40
North Carolina,2006,1,46.6
North Carolina,2006,2,42.1
North Carolina,2006,3,49.8
North Carolina,2006,4,61.7
North Carolina,2006,5,64.2
North Carolina,2006,6,73.1
North Carolina,2006,7,77.6
North Carolina,2006,8,78.3
North Carolina,2006,9,68.2
North Carolina,2006,10,57.7
North Carolina,2006,11,51.5
North Carolina,2006,12,47.1
North Carolina,2007,1,44.2
North Carolina,2007,2,39.1
North Carolina,2007,3,53.8
North Carolina,2007,4,57.3
North Carolina,2007,5,66
North Carolina,2007,6,74.1
North Carolina,2007,7,75.8
North Carolina,2007,8,80.6
North Carolina,2007,9,72.4
North Carolina,2007,10,65.4
North Carolina,2007,11,49.5
North Carolina,2007,12,47.5
North Carolina,2008,1,40.1
North Carolina,2008,2,46.2
North Carolina,2008,3,51
North Carolina,2008,4,58.7
North Carolina,2008,5,64.8
North Carolina,2008,6,77.1
North Carolina,2008,7,76.6
North Carolina,2008,8,75.5
North Carolina,2008,9,70.8
North Carolina,2008,10,57.8
North Carolina,2008,11,47.2
North Carolina,2008,12,46.1
North Carolina,2009,1,38.7
North Carolina,2009,2,42.8
North Carolina,2009,3,49.3
North Carolina,2009,4,58.7
North Carolina,2009,5,67.5
North Carolina,2009,6,75.1
North Carolina,2009,7,75.2
North Carolina,2009,8,77.4
North Carolina,2009,9,69.6
North Carolina,2009,10,58.9
North Carolina,2009,11,52.7
North Carolina,2009,12,40.7
North Carolina,2010,1,36.6
North Carolina,2010,2,36.9
North Carolina,2010,3,49.5
North Carolina,2010,4,61.3
North Carolina,2010,5,69.6
North Carolina,2010,6,78.8
North Carolina,2010,7,79.4
North Carolina,2010,8,78.6
North Carolina,2010,9,73.1
North Carolina,2010,10,60.9
North Carolina,2010,11,50
North Carolina,2010,12,33.6
North Carolina,2011,1,36.2
North Carolina,2011,2,45.7
North Carolina,2011,3,50.6
North Carolina,2011,4,61.4
North Carolina,2011,5,67.6
North Carolina,2011,6,77
North Carolina,2011,7,80
North Carolina,2011,8,77.7
North Carolina,2011,9,71
North Carolina,2011,10,58.2
North Carolina,2011,11,52.4
North Carolina,2011,12,46.9
North Carolina,2012,1,43.9
North Carolina,2012,2,45.8
North Carolina,2012,3,58.7
North Carolina,2012,4,59.2
North Carolina,2012,5,69.6
North Carolina,2012,6,72.3
North Carolina,2012,7,80.4
North Carolina,2012,8,75.6
North Carolina,2012,9,69.8
North Carolina,2012,10,59.5
North Carolina,2012,11,46.3
North Carolina,2012,12,47.6
North Carolina,2013,1,44.1
North Carolina,2013,2,41.8
North Carolina,2013,3,44
North Carolina,2013,4,58.7
North Carolina,2013,5,65.1
North Carolina,2013,6,74.3
North Carolina,2013,7,77
North Carolina,2013,8,74.4
North Carolina,2013,9,69.4
North Carolina,2013,10,60.7
North Carolina,2013,11,47.8
North Carolina,2013,12,45.4
North Carolina,2014,1,35.3
North Carolina,2014,2,43
North Carolina,2014,3,45.5
North Carolina,2014,4,59.2
North Carolina,2014,5,68.5
North Carolina,2014,6,75.2
North Carolina,2014,7,75.7
North Carolina,2014,8,74.3
North Carolina,2014,9,71.2
North Carolina,2014,10,61.4
North Carolina,2014,11,45.8
North Carolina,2014,12,45.1
North Carolina,2015,1,39.4
North Carolina,2015,2,34.9
North Carolina,2015,3,50.7
North Carolina,2015,4,60
North Carolina,2015,5,68.6
North Carolina,2015,6,77.3
North Carolina,2015,7,78.5
North Carolina,2015,8,76.1
North Carolina,2015,9,71.6
North Carolina,2015,10,60
North Carolina,2015,11,54.4
North Carolina,2015,12,54.7
North Carolina,2016,1,38.4
North Carolina,2016,2,43.2
North Carolina,2016,3,56.3
North Carolina,2016,4,58.7
North Carolina,2016,5,65.8
North Carolina,2016,6,75.3
North Carolina,2016,7,80.1
North Carolina,2016,8,79.2
North Carolina,2016,9,74.3
North Carolina,2016,10,63.2
North Carolina,2016,11,51.7
North Carolina,2016,12,44
North Carolina,2017,1,45.3
North Carolina,2017,2,50.7
North Carolina,2017,3,50
North Carolina,2017,4,63.9
North Carolina,2017,5,67.7
North Carolina,2017,6,73.7
North Carolina,2017,7,78.7
North Carolina,2017,8,75.8
North Carolina,2017,9,70.6
North Carolina,2017,10,62.7
North Carolina,2017,11,50.3
North Carolina,2017,12,42.4
North Carolina,2018,1,35.8
North Carolina,2018,2,51.8
North Carolina,2018,3,46.3
North Carolina,2018,4,56.1
North Dakota,1950,5,-11.9
North Dakota,1950,6,7.8
North Dakota,1950,7,18.4
North Dakota,1950,8,32
North Dakota,1950,9,49
North Dakota,1950,10,62
North Dakota,1950,11,65.9
North Dakota,1950,12,63.5
North Dakota,1950,1,57.1
North Dakota,1950,2,45.9
North Dakota,1950,3,20.3
North Dakota,1950,4,8.8
North Dakota,1951,5,2
North Dakota,1951,6,10.7
North Dakota,1951,7,11.7
North Dakota,1951,8,38.2
North Dakota,1951,9,56.1
North Dakota,1951,10,58.3
North Dakota,1951,11,68
North Dakota,1951,12,63.5
North Dakota,1951,1,52.4
North Dakota,1951,2,41.2
North Dakota,1951,3,20.6
North Dakota,1951,4,4.7
North Dakota,1952,5,1.7
North Dakota,1952,6,16.5
North Dakota,1952,7,17.4
North Dakota,1952,8,47.8
North Dakota,1952,9,55
North Dakota,1952,10,64.8
North Dakota,1952,11,67.7
North Dakota,1952,12,66.9
North Dakota,1952,1,60.5
North Dakota,1952,2,42.3
North Dakota,1952,3,29
North Dakota,1952,4,18
North Dakota,1953,5,13.1
North Dakota,1953,6,18
North Dakota,1953,7,25.6
North Dakota,1953,8,35.7
North Dakota,1953,9,51.4
North Dakota,1953,10,62.7
North Dakota,1953,11,67.9
North Dakota,1953,12,69.1
North Dakota,1953,1,57.2
North Dakota,1953,2,51
North Dakota,1953,3,34
North Dakota,1953,4,19
North Dakota,1954,5,-2
North Dakota,1954,6,29.6
North Dakota,1954,7,22.3
North Dakota,1954,8,38.6
North Dakota,1954,9,49.6
North Dakota,1954,10,61
North Dakota,1954,11,70.2
North Dakota,1954,12,65.9
North Dakota,1954,1,54.9
North Dakota,1954,2,43.1
North Dakota,1954,3,34.4
North Dakota,1954,4,22.1
North Dakota,1955,5,10.2
North Dakota,1955,6,6.7
North Dakota,1955,7,18.4
North Dakota,1955,8,47.6
North Dakota,1955,9,57.2
North Dakota,1955,10,61.8
North Dakota,1955,11,71.2
North Dakota,1955,12,70.7
North Dakota,1955,1,56.1
North Dakota,1955,2,46.5
North Dakota,1955,3,14.3
North Dakota,1955,4,4.4
North Dakota,1956,5,5.3
North Dakota,1956,6,7.8
North Dakota,1956,7,21.2
North Dakota,1956,8,34.8
North Dakota,1956,9,53.1
North Dakota,1956,10,68.2
North Dakota,1956,11,66
North Dakota,1956,12,66
North Dakota,1956,1,54
North Dakota,1956,2,47.6
North Dakota,1956,3,28.2
North Dakota,1956,4,17
North Dakota,1957,5,1
North Dakota,1957,6,12
North Dakota,1957,7,26.2
North Dakota,1957,8,39.7
North Dakota,1957,9,54.1
North Dakota,1957,10,60.8
North Dakota,1957,11,73
North Dakota,1957,12,66.6
North Dakota,1957,1,54.3
North Dakota,1957,2,43.2
North Dakota,1957,3,28.1
North Dakota,1957,4,21.7
North Dakota,1958,5,17.3
North Dakota,1958,6,10.6
North Dakota,1958,7,25.8
North Dakota,1958,8,43.4
North Dakota,1958,9,57.4
North Dakota,1958,10,58.6
North Dakota,1958,11,64.8
North Dakota,1958,12,68.9
North Dakota,1958,1,57.7
North Dakota,1958,2,46
North Dakota,1958,3,26.4
North Dakota,1958,4,10.6
North Dakota,1959,5,2.3
North Dakota,1959,6,5.6
North Dakota,1959,7,30.9
North Dakota,1959,8,41
North Dakota,1959,9,51.4
North Dakota,1959,10,66.1
North Dakota,1959,11,70.2
North Dakota,1959,12,70
North Dakota,1959,1,55.3
North Dakota,1959,2,37.9
North Dakota,1959,3,19.6
North Dakota,1959,4,23.3
North Dakota,1960,5,7.2
North Dakota,1960,6,10.3
North Dakota,1960,7,16.6
North Dakota,1960,8,40.7
North Dakota,1960,9,54.2
North Dakota,1960,10,61.3
North Dakota,1960,11,71.6
North Dakota,1960,12,68.3
North Dakota,1960,1,58.8
North Dakota,1960,2,45.7
North Dakota,1960,3,27.2
North Dakota,1960,4,13.2
North Dakota,1961,5,12
North Dakota,1961,6,17.8
North Dakota,1961,7,32
North Dakota,1961,8,36.9
North Dakota,1961,9,52
North Dakota,1961,10,68.2
North Dakota,1961,11,69
North Dakota,1961,12,72.4
North Dakota,1961,1,52.5
North Dakota,1961,2,45.2
North Dakota,1961,3,27.8
North Dakota,1961,4,7.2
North Dakota,1962,5,6.3
North Dakota,1962,6,7
North Dakota,1962,7,20.5
North Dakota,1962,8,41.4
North Dakota,1962,9,52.5
North Dakota,1962,10,63.6
North Dakota,1962,11,65.3
North Dakota,1962,12,67.8
North Dakota,1962,1,54.9
North Dakota,1962,2,47.9
North Dakota,1962,3,33.5
North Dakota,1962,4,17.4
North Dakota,1963,5,1.4
North Dakota,1963,6,13.7
North Dakota,1963,7,32.4
North Dakota,1963,8,41.8
North Dakota,1963,9,52.4
North Dakota,1963,10,66.1
North Dakota,1963,11,71.1
North Dakota,1963,12,68.3
North Dakota,1963,1,60.9
North Dakota,1963,2,54.8
North Dakota,1963,3,31.5
North Dakota,1963,4,8.8
North Dakota,1964,5,14.8
North Dakota,1964,6,19.7
North Dakota,1964,7,19.4
North Dakota,1964,8,43.6
North Dakota,1964,9,56.4
North Dakota,1964,10,62.2
North Dakota,1964,11,71
North Dakota,1964,12,64.2
North Dakota,1964,1,53.4
North Dakota,1964,2,45.5
North Dakota,1964,3,24.9
North Dakota,1964,4,1.9
North Dakota,1965,5,1.2
North Dakota,1965,6,8.6
North Dakota,1965,7,13.7
North Dakota,1965,8,39.8
North Dakota,1965,9,52.8
North Dakota,1965,10,62.4
North Dakota,1965,11,68
North Dakota,1965,12,65.9
North Dakota,1965,1,45.4
North Dakota,1965,2,47.7
North Dakota,1965,3,25.9
North Dakota,1965,4,20.3
North Dakota,1966,5,-5.8
North Dakota,1966,6,8
North Dakota,1966,7,30.3
North Dakota,1966,8,35.8
North Dakota,1966,9,51.8
North Dakota,1966,10,63.3
North Dakota,1966,11,71.9
North Dakota,1966,12,64.3
North Dakota,1966,1,58.3
North Dakota,1966,2,44.6
North Dakota,1966,3,20.9
North Dakota,1966,4,13.7
North Dakota,1967,5,10.6
North Dakota,1967,6,7.6
North Dakota,1967,7,25.3
North Dakota,1967,8,37.4
North Dakota,1967,9,49.2
North Dakota,1967,10,61.4
North Dakota,1967,11,68.3
North Dakota,1967,12,67.2
North Dakota,1967,1,59.9
North Dakota,1967,2,43.3
North Dakota,1967,3,27.9
North Dakota,1967,4,13.3
North Dakota,1968,5,6.7
North Dakota,1968,6,11.4
North Dakota,1968,7,33.5
North Dakota,1968,8,41.4
North Dakota,1968,9,49.8
North Dakota,1968,10,61.1
North Dakota,1968,11,67.5
