state,year,month,tmax
New Hampshire,2011,9,26.7
New Hampshire,2011,10,30.5
New Hampshire,2011,11,39.2
New Hampshire,2011,12,52.7
New Hampshire,2011,1,66.2
New Hampshire,2011,2,73.4
New Hampshire,2011,3,81.3
New Hampshire,2011,4,77
New Hampshire,2011,5,70.9
New Hampshire,2011,6,57.2
New Hampshire,2011,7,50.9
New Hampshire,2011,8,38.6
New Hampshire,2012,9,31.4
New Hampshire,2012,10,36.7
New Hampshire,2012,11,50.3
New Hampshire,2012,12,56.6
New Hampshire,2012,1,68
New Hampshire,2012,2,73.4
New Hampshire,2012,3,81.4
New Hampshire,2012,4,80.4
New Hampshire,2012,5,69.3
New Hampshire,2012,6,58.9
New Hampshire,2012,7,43.5
New Hampshire,2012,8,36
New Hampshire,2013,9,30.3
New Hampshire,2013,10,31.3
New Hampshire,2013,11,39.8
New Hampshire,2013,12,54.1
New Hampshire,2013,1,68.3
New Hampshire,2013,2,74.5
New Hampshire,2013,3,81
New Hampshire,2013,4,76.5
New Hampshire,2013,5,69.2
New Hampshire,2013,6,59.3
New Hampshire,2013,7,42.8
New Hampshire,2013,8,30.4
New Hampshire,2014,9,26.2
New Hampshire,2014,10,28.7
New Hampshire,2014,11,33.6
New Hampshire,2014,12,53.8
New Hampshire,2014,1,65.5
New Hampshire,2014,2,75
New Hampshire,2014,3,79.1
New Hampshire,2014,4,75.2
New Hampshire,2014,5,70
New Hampshire,2014,6,58.5
New Hampshire,2014,7,42.1
New Hampshire,2014,8,35.3
New Hampshire,2015,9,25.7
New Hampshire,2015,10,20.2
New Hampshire,2015,11,35.5
New Hampshire,2015,12,52
New Hampshire,2015,1,73.5
New Hampshire,2015,2,70.8
New Hampshire,2015,3,78.5
New Hampshire,2015,4,78.9
New Hampshire,2015,5,75.5
New Hampshire,2015,6,56.5
New Hampshire,2015,7,50.2
New Hampshire,2015,8,42.4
New Hampshire,2016,9,31.4
New Hampshire,2016,10,36.2
New Hampshire,2016,11,45.6
New Hampshire,2016,12,53.1
New Hampshire,2016,1,66.9
New Hampshire,2016,2,75.5
New Hampshire,2016,3,80.8
New Hampshire,2016,4,80.2
New Hampshire,2016,5,72.9
New Hampshire,2016,6,58
New Hampshire,2016,7,46.9
New Hampshire,2016,8,33.5
New Hampshire,2017,9,34
New Hampshire,2017,10,36.7
New Hampshire,2017,11,35.1
New Hampshire,2017,12,56.8
New Hampshire,2017,1,62.5
New Hampshire,2017,2,74.3
New Hampshire,2017,3,77.6
New Hampshire,2017,4,76.1
New Hampshire,2017,5,73.4
New Hampshire,2017,6,65.3
New Hampshire,2017,7,43.9
New Hampshire,2017,8,27.7
New Hampshire,2018,9,27.8
New Hampshire,2018,10,37.4
New Hampshire,2018,11,39.2
New Hampshire,2018,12,47.8
New Jersey,1950,1,49.2
New Jersey,1950,2,38.2
New Jersey,1950,3,45.3
New Jersey,1950,4,57.3
New Jersey,1950,5,68
New Jersey,1950,6,79.3
New Jersey,1950,7,83
New Jersey,1950,8,80.9
New Jersey,1950,9,70.8
New Jersey,1950,10,67.2
New Jersey,1950,11,54.7
New Jersey,1950,12,38.8
New Jersey,1951,1,42.3
New Jersey,1951,2,43.2
New Jersey,1951,3,48.6
New Jersey,1951,4,61.3
New Jersey,1951,5,72.5
New Jersey,1951,6,78.4
New Jersey,1951,7,84.2
New Jersey,1951,8,82.5
New Jersey,1951,9,76.8
New Jersey,1951,10,66.3
New Jersey,1951,11,49.7
New Jersey,1951,12,44.7
New Jersey,1952,1,42.4
New Jersey,1952,2,42.3
New Jersey,1952,3,46.4
New Jersey,1952,4,62
New Jersey,1952,5,69.7
New Jersey,1952,6,82.4
New Jersey,1952,7,87.8
New Jersey,1952,8,81.8
New Jersey,1952,9,77
New Jersey,1952,10,63.4
New Jersey,1952,11,52.9
New Jersey,1952,12,43.1
New Jersey,1953,1,43
New Jersey,1953,2,45.6
New Jersey,1953,3,50.1
New Jersey,1953,4,59.6
New Jersey,1953,5,72.5
New Jersey,1953,6,81.6
New Jersey,1953,7,86.1
New Jersey,1953,8,83.7
New Jersey,1953,9,78.5
New Jersey,1953,10,68.6
New Jersey,1953,11,55.1
New Jersey,1953,12,46.4
New Jersey,1954,1,37.9
New Jersey,1954,2,48.1
New Jersey,1954,3,49.8
New Jersey,1954,4,64.2
New Jersey,1954,5,68.1
New Jersey,1954,6,81.3
New Jersey,1954,7,86.3
New Jersey,1954,8,81.5
New Jersey,1954,9,75.2
New Jersey,1954,10,68.8
New Jersey,1954,11,50.9
New Jersey,1954,12,41.2
New Jersey,1955,1,36.2
New Jersey,1955,2,41.5
New Jersey,1955,3,50.2
New Jersey,1955,4,62.8
New Jersey,1955,5,75.5
New Jersey,1955,6,77.9
New Jersey,1955,7,89.8
New Jersey,1955,8,85.4
New Jersey,1955,9,75.1
New Jersey,1955,10,67.3
New Jersey,1955,11,50.7
New Jersey,1955,12,35.9
New Jersey,1956,1,36.6
New Jersey,1956,2,42.8
New Jersey,1956,3,44.9
New Jersey,1956,4,57.1
New Jersey,1956,5,69.5
New Jersey,1956,6,81.1
New Jersey,1956,7,80.7
New Jersey,1956,8,81.8
New Jersey,1956,9,73
New Jersey,1956,10,65.4
New Jersey,1956,11,53.4
New Jersey,1956,12,47.7
New Jersey,1957,1,34.9
New Jersey,1957,2,43
New Jersey,1957,3,48.5
New Jersey,1957,4,62.8
New Jersey,1957,5,73.1
New Jersey,1957,6,83.7
New Jersey,1957,7,86.4
New Jersey,1957,8,82
New Jersey,1957,9,77.4
New Jersey,1957,10,63
New Jersey,1957,11,54.3
New Jersey,1957,12,44.8
New Jersey,1958,1,36.5
New Jersey,1958,2,33
New Jersey,1958,3,44.7
New Jersey,1958,4,61.7
New Jersey,1958,5,68.2
New Jersey,1958,6,76.2
New Jersey,1958,7,84.4
New Jersey,1958,8,81.5
New Jersey,1958,9,75.8
New Jersey,1958,10,63.1
New Jersey,1958,11,54.1
New Jersey,1958,12,35.4
New Jersey,1959,1,38.3
New Jersey,1959,2,40.5
New Jersey,1959,3,49.2
New Jersey,1959,4,62.8
New Jersey,1959,5,75.4
New Jersey,1959,6,81
New Jersey,1959,7,83.8
New Jersey,1959,8,84
New Jersey,1959,9,79.6
New Jersey,1959,10,67
New Jersey,1959,11,52.6
New Jersey,1959,12,43.7
New Jersey,1960,1,39.2
New Jersey,1960,2,42.5
New Jersey,1960,3,39.6
New Jersey,1960,4,66.1
New Jersey,1960,5,70.7
New Jersey,1960,6,80
New Jersey,1960,7,82.4
New Jersey,1960,8,82.3
New Jersey,1960,9,74.6
New Jersey,1960,10,64.9
New Jersey,1960,11,55.8
New Jersey,1960,12,36.6
New Jersey,1961,1,32.7
New Jersey,1961,2,42
New Jersey,1961,3,49.3
New Jersey,1961,4,56.3
New Jersey,1961,5,68.1
New Jersey,1961,6,80
New Jersey,1961,7,84.2
New Jersey,1961,8,82
New Jersey,1961,9,81.2
New Jersey,1961,10,67.5
New Jersey,1961,11,53.9
New Jersey,1961,12,39.6
New Jersey,1962,1,38.6
New Jersey,1962,2,37
New Jersey,1962,3,48.3
New Jersey,1962,4,61.5
New Jersey,1962,5,73.8
New Jersey,1962,6,80.5
New Jersey,1962,7,82.1
New Jersey,1962,8,80.8
New Jersey,1962,9,71.8
New Jersey,1962,10,65.2
New Jersey,1962,11,48.9
New Jersey,1962,12,37.2
New Jersey,1963,1,35.6
New Jersey,1963,2,35.3
New Jersey,1963,3,51
New Jersey,1963,4,62.5
New Jersey,1963,5,70.9
New Jersey,1963,6,80.6
New Jersey,1963,7,85.2
New Jersey,1963,8,81.1
New Jersey,1963,9,72.1
New Jersey,1963,10,71.3
New Jersey,1963,11,56.1
New Jersey,1963,12,34.6
New Jersey,1964,1,40.9
New Jersey,1964,2,38.1
New Jersey,1964,3,51.7
New Jersey,1964,4,57.7
New Jersey,1964,5,75.1
New Jersey,1964,6,80.8
New Jersey,1964,7,84.1
New Jersey,1964,8,81.2
New Jersey,1964,9,77.4
New Jersey,1964,10,63.5
New Jersey,1964,11,57.2
New Jersey,1964,12,42.2
New Jersey,1965,1,35.2
New Jersey,1965,2,40.7
New Jersey,1965,3,45.8
New Jersey,1965,4,57.4
New Jersey,1965,5,76.9
New Jersey,1965,6,80
New Jersey,1965,7,83.4
New Jersey,1965,8,82.5
New Jersey,1965,9,76.8
New Jersey,1965,10,63.2
New Jersey,1965,11,52.1
New Jersey,1965,12,44.4
New Jersey,1966,1,35.7
New Jersey,1966,2,39
New Jersey,1966,3,50.7
New Jersey,1966,4,55.9
New Jersey,1966,5,68.4
New Jersey,1966,6,82.2
New Jersey,1966,7,88.2
New Jersey,1966,8,84.5
New Jersey,1966,9,72.9
New Jersey,1966,10,64
New Jersey,1966,11,55
New Jersey,1966,12,41.6
New Jersey,1967,1,42.8
New Jersey,1967,2,37.2
New Jersey,1967,3,45.6
New Jersey,1967,4,60.8
New Jersey,1967,5,64
New Jersey,1967,6,82.3
New Jersey,1967,7,82.4
New Jersey,1967,8,80
New Jersey,1967,9,74.3
New Jersey,1967,10,64.4
New Jersey,1967,11,48.2
New Jersey,1967,12,43.4
New Jersey,1968,1,33.9
New Jersey,1968,2,36.9
New Jersey,1968,3,51.8
New Jersey,1968,4,64.4
New Jersey,1968,5,68
New Jersey,1968,6,78.8
New Jersey,1968,7,85.4
New Jersey,1968,8,84.5
New Jersey,1968,9,78.8
New Jersey,1968,10,66.8
New Jersey,1968,11,51.6
New Jersey,1968,12,39.3
New Jersey,1969,1,35.8
New Jersey,1969,2,36.9
New Jersey,1969,3,46.4
New Jersey,1969,4,63.9
New Jersey,1969,5,72.8
New Jersey,1969,6,81
New Jersey,1969,7,81.4
New Jersey,1969,8,83.8
New Jersey,1969,9,76
New Jersey,1969,10,65
New Jersey,1969,11,51.2
New Jersey,1969,12,38.1
New Jersey,1970,1,31.2
New Jersey,1970,2,40.7
New Jersey,1970,3,44.4
New Jersey,1970,4,59.5
New Jersey,1970,5,72.5
New Jersey,1970,6,78.8
New Jersey,1970,7,83.8
New Jersey,1970,8,84.8
New Jersey,1970,9,79.5
New Jersey,1970,10,66.1
New Jersey,1970,11,53.6
New Jersey,1970,12,40.8
New Jersey,1971,1,34.2
New Jersey,1971,2,40.7
New Jersey,1971,3,46.9
New Jersey,1971,4,59.9
New Jersey,1971,5,68.1
New Jersey,1971,6,80.8
New Jersey,1971,7,84.2
New Jersey,1971,8,82.4
New Jersey,1971,9,76.1
New Jersey,1971,10,68.6
New Jersey,1971,11,51.2
New Jersey,1971,12,47.2
New Jersey,1972,1,41.4
New Jersey,1972,2,38.3
New Jersey,1972,3,47.1
New Jersey,1972,4,58
New Jersey,1972,5,71
New Jersey,1972,6,74.7
New Jersey,1972,7,84
New Jersey,1972,8,82.7
New Jersey,1972,9,76.3
New Jersey,1972,10,60.5
New Jersey,1972,11,49.4
New Jersey,1972,12,44.1
New Jersey,1973,1,41.6
New Jersey,1973,2,40
New Jersey,1973,3,54
New Jersey,1973,4,60.8
New Jersey,1973,5,67.1
New Jersey,1973,6,80.9
New Jersey,1973,7,85
New Jersey,1973,8,84.5
New Jersey,1973,9,77.9
New Jersey,1973,10,68.2
New Jersey,1973,11,55.1
New Jersey,1973,12,45.4
New Jersey,1974,1,42.2
New Jersey,1974,2,39.5
New Jersey,1974,3,51
New Jersey,1974,4,64.2
New Jersey,1974,5,70.1
New Jersey,1974,6,76.6
New Jersey,1974,7,84.9
New Jersey,1974,8,83
New Jersey,1974,9,74.5
New Jersey,1974,10,62.4
New Jersey,1974,11,54.8
New Jersey,1974,12,44.8
New Jersey,1975,1,43.2
New Jersey,1975,2,41.7
New Jersey,1975,3,47.4
New Jersey,1975,4,55.8
New Jersey,1975,5,74.2
New Jersey,1975,6,78.8
New Jersey,1975,7,83.5
New Jersey,1975,8,83.3
New Jersey,1975,9,71.7
New Jersey,1975,10,67.6
New Jersey,1975,11,59.1
New Jersey,1975,12,42.8
New Jersey,1976,1,34.9
New Jersey,1976,2,49
New Jersey,1976,3,54.2
New Jersey,1976,4,65.1
New Jersey,1976,5,70.4
New Jersey,1976,6,82.1
New Jersey,1976,7,82.3
New Jersey,1976,8,82.3
New Jersey,1976,9,75.2
New Jersey,1976,10,59.2
New Jersey,1976,11,47.9
New Jersey,1976,12,37.3
New Jersey,1977,1,28.4
New Jersey,1977,2,41.3
New Jersey,1977,3,55.5
New Jersey,1977,4,64.8
New Jersey,1977,5,75.6
New Jersey,1977,6,78
New Jersey,1977,7,86
New Jersey,1977,8,83.1
New Jersey,1977,9,75.8
New Jersey,1977,10,62.6
New Jersey,1977,11,53
New Jersey,1977,12,40.3
New Jersey,1978,1,34.7
New Jersey,1978,2,32.4
New Jersey,1978,3,45.6
New Jersey,1978,4,60
New Jersey,1978,5,67.8
New Jersey,1978,6,80
New Jersey,1978,7,81.8
New Jersey,1978,8,82.7
New Jersey,1978,9,74.4
New Jersey,1978,10,64.7
New Jersey,1978,11,54.5
New Jersey,1978,12,44.9
New Jersey,1979,1,38.4
New Jersey,1979,2,29.6
New Jersey,1979,3,54.3
New Jersey,1979,4,59.2
New Jersey,1979,5,71.4
New Jersey,1979,6,76.7
New Jersey,1979,7,82.8
New Jersey,1979,8,81.8
New Jersey,1979,9,75.2
New Jersey,1979,10,62.6
New Jersey,1979,11,57.5
New Jersey,1979,12,45.1
New Jersey,1980,1,38.5
New Jersey,1980,2,37.4
New Jersey,1980,3,46.9
New Jersey,1980,4,62.1
New Jersey,1980,5,74.1
New Jersey,1980,6,79.3
New Jersey,1980,7,86.6
New Jersey,1980,8,86.4
New Jersey,1980,9,79.8
New Jersey,1980,10,62.9
New Jersey,1980,11,50.2
New Jersey,1980,12,39.8
New Jersey,1981,1,32.3
New Jersey,1981,2,46.5
New Jersey,1981,3,48
New Jersey,1981,4,64.3
New Jersey,1981,5,72.5
New Jersey,1981,6,80.6
New Jersey,1981,7,85.4
New Jersey,1981,8,81.6
New Jersey,1981,9,74
New Jersey,1981,10,61.6
New Jersey,1981,11,52.5
New Jersey,1981,12,39.9
New Jersey,1982,1,31.5
New Jersey,1982,2,40.8
New Jersey,1982,3,49
New Jersey,1982,4,59.7
New Jersey,1982,5,73
New Jersey,1982,6,75.6
New Jersey,1982,7,84.8
New Jersey,1982,8,80.4
New Jersey,1982,9,74.6
New Jersey,1982,10,65.4
New Jersey,1982,11,56.6
New Jersey,1982,12,48.2
New Jersey,1983,1,39.6
New Jersey,1983,2,42
New Jersey,1983,3,50.3
New Jersey,1983,4,59
New Jersey,1983,5,69.4
New Jersey,1983,6,81.3
New Jersey,1983,7,87.8
New Jersey,1983,8,85.8
New Jersey,1983,9,79.3
New Jersey,1983,10,64.3
New Jersey,1983,11,54.6
New Jersey,1983,12,40
New Jersey,1984,1,34.1
New Jersey,1984,2,46.5
New Jersey,1984,3,43.2
New Jersey,1984,4,58.5
New Jersey,1984,5,69.6
New Jersey,1984,6,82.6
New Jersey,1984,7,81.9
New Jersey,1984,8,83.2
New Jersey,1984,9,74.3
New Jersey,1984,10,68.6
New Jersey,1984,11,53.6
New Jersey,1984,12,49.4
New Jersey,1985,1,33.6
New Jersey,1985,2,42.2
New Jersey,1985,3,54
New Jersey,1985,4,64.7
New Jersey,1985,5,74.3
New Jersey,1985,6,77
New Jersey,1985,7,84.2
New Jersey,1985,8,81.8
New Jersey,1985,9,77.7
New Jersey,1985,10,67.2
New Jersey,1985,11,56.1
New Jersey,1985,12,39.3
New Jersey,1986,1,40.3
New Jersey,1986,2,36.6
New Jersey,1986,3,53.2
New Jersey,1986,4,61.2
New Jersey,1986,5,75.7
New Jersey,1986,6,81.5
New Jersey,1986,7,84.3
New Jersey,1986,8,80.2
New Jersey,1986,9,74.3
New Jersey,1986,10,66.1
New Jersey,1986,11,52.1
New Jersey,1986,12,43.8
New Jersey,1987,1,37
New Jersey,1987,2,39.6
New Jersey,1987,3,53.5
New Jersey,1987,4,60.3
New Jersey,1987,5,72.3
New Jersey,1987,6,81.9
New Jersey,1987,7,86.3
New Jersey,1987,8,81.7
New Jersey,1987,9,74.9
New Jersey,1987,10,62.2
New Jersey,1987,11,55.5
New Jersey,1987,12,44.8
New Jersey,1988,1,35
New Jersey,1988,2,41.6
New Jersey,1988,3,52.3
New Jersey,1988,4,58.5
New Jersey,1988,5,70.6
New Jersey,1988,6,81.7
New Jersey,1988,7,87.6
New Jersey,1988,8,85.8
New Jersey,1988,9,74.6
New Jersey,1988,10,60.1
New Jersey,1988,11,55.6
New Jersey,1988,12,42.5
New Jersey,1989,1,43.4
New Jersey,1989,2,40.7
New Jersey,1989,3,49.6
New Jersey,1989,4,59.8
New Jersey,1989,5,69.8
New Jersey,1989,6,80.5
New Jersey,1989,7,82.7
New Jersey,1989,8,80.8
New Jersey,1989,9,76.1
New Jersey,1989,10,67
New Jersey,1989,11,52.7
New Jersey,1989,12,31
New Jersey,1990,1,46.5
New Jersey,1990,2,48.9
New Jersey,1990,3,54.3
New Jersey,1990,4,61.3
New Jersey,1990,5,68.5
New Jersey,1990,6,80.2
New Jersey,1990,7,83.8
New Jersey,1990,8,81.8
New Jersey,1990,9,74.5
New Jersey,1990,10,69.8
New Jersey,1990,11,57.6
New Jersey,1990,12,48.8
New Jersey,1991,1,40.8
New Jersey,1991,2,47.5
New Jersey,1991,3,52.7
New Jersey,1991,4,63
New Jersey,1991,5,78.7
New Jersey,1991,6,83.1
New Jersey,1991,7,85.2
New Jersey,1991,8,84.8
New Jersey,1991,9,76.5
New Jersey,1991,10,66.5
New Jersey,1991,11,54
New Jersey,1991,12,46.7
New Jersey,1992,1,41.7
New Jersey,1992,2,43.6
New Jersey,1992,3,47.1
New Jersey,1992,4,59
New Jersey,1992,5,69.3
New Jersey,1992,6,77.7
New Jersey,1992,7,82.2
New Jersey,1992,8,79.9
New Jersey,1992,9,74.4
New Jersey,1992,10,62.2
New Jersey,1992,11,51.8
New Jersey,1992,12,42.7
New Jersey,1993,1,42.9
New Jersey,1993,2,37.9
New Jersey,1993,3,45
New Jersey,1993,4,61.1
New Jersey,1993,5,74
New Jersey,1993,6,80.9
New Jersey,1993,7,87.4
New Jersey,1993,8,84.3
New Jersey,1993,9,74.8
New Jersey,1993,10,63.2
New Jersey,1993,11,54.6
New Jersey,1993,12,42.1
New Jersey,1994,1,32.5
New Jersey,1994,2,38.2
New Jersey,1994,3,47.8
New Jersey,1994,4,65.8
New Jersey,1994,5,70.6
New Jersey,1994,6,83.5
New Jersey,1994,7,86.5
New Jersey,1994,8,80.4
New Jersey,1994,9,74.9
New Jersey,1994,10,65.1
New Jersey,1994,11,59.2
New Jersey,1994,12,48.7
New Jersey,1995,1,43.1
New Jersey,1995,2,38.4
New Jersey,1995,3,54
New Jersey,1995,4,61.5
New Jersey,1995,5,69.9
New Jersey,1995,6,79.7
New Jersey,1995,7,86.2
New Jersey,1995,8,86.3
New Jersey,1995,9,76.3
New Jersey,1995,10,69.6
New Jersey,1995,11,49.5
New Jersey,1995,12,37.1
New Jersey,1996,1,37.8
New Jersey,1996,2,40.7
New Jersey,1996,3,46.5
New Jersey,1996,4,61
New Jersey,1996,5,69.1
New Jersey,1996,6,80.6
New Jersey,1996,7,80.9
New Jersey,1996,8,82.2
New Jersey,1996,9,75.7
New Jersey,1996,10,64.7
New Jersey,1996,11,48.9
New Jersey,1996,12,45.7
New Jersey,1997,1,38.9
New Jersey,1997,2,47.6
New Jersey,1997,3,51
New Jersey,1997,4,59.8
New Jersey,1997,5,68.6
New Jersey,1997,6,79.8
New Jersey,1997,7,85.8
New Jersey,1997,8,81.9
New Jersey,1997,9,75.2
New Jersey,1997,10,65.6
New Jersey,1997,11,50.3
New Jersey,1997,12,44.2
New Jersey,1998,1,46.6
New Jersey,1998,2,47.3
New Jersey,1998,3,52.4
New Jersey,1998,4,63.8
New Jersey,1998,5,73.6
New Jersey,1998,6,77.9
New Jersey,1998,7,85.2
New Jersey,1998,8,85.2
New Jersey,1998,9,79.7
New Jersey,1998,10,65.5
New Jersey,1998,11,55.6
New Jersey,1998,12,49.5
New Jersey,1999,1,42.9
New Jersey,1999,2,45
New Jersey,1999,3,50.1
New Jersey,1999,4,62.8
New Jersey,1999,5,72.2
New Jersey,1999,6,82.2
New Jersey,1999,7,90
New Jersey,1999,8,84.6
New Jersey,1999,9,76.4
New Jersey,1999,10,64.5
New Jersey,1999,11,58.4
New Jersey,1999,12,46.3
New Jersey,2000,1,39.2
New Jersey,2000,2,44.7
New Jersey,2000,3,56.8
New Jersey,2000,4,59.8
New Jersey,2000,5,72.8
New Jersey,2000,6,80.5
New Jersey,2000,7,80.6
New Jersey,2000,8,79.8
New Jersey,2000,9,74.7
New Jersey,2000,10,66.6
New Jersey,2000,11,52.4
New Jersey,2000,12,37.9
New Jersey,2001,1,38.8
New Jersey,2001,2,44.1
New Jersey,2001,3,46.7
New Jersey,2001,4,62.9
New Jersey,2001,5,73.1
New Jersey,2001,6,81.7
New Jersey,2001,7,82.2
New Jersey,2001,8,85.9
New Jersey,2001,9,76.2
New Jersey,2001,10,67.6
New Jersey,2001,11,60.6
New Jersey,2001,12,50.6
New Jersey,2002,1,45.7
New Jersey,2002,2,49.4
New Jersey,2002,3,53.3
New Jersey,2002,4,65.6
New Jersey,2002,5,70.9
New Jersey,2002,6,81.3
New Jersey,2002,7,87.4
New Jersey,2002,8,86.9
New Jersey,2002,9,78.9
New Jersey,2002,10,63.1
New Jersey,2002,11,52
New Jersey,2002,12,41.5
New Jersey,2003,1,33.9
New Jersey,2003,2,36.6
New Jersey,2003,3,52.4
New Jersey,2003,4,58.7
New Jersey,2003,5,66.2
New Jersey,2003,6,76.8
New Jersey,2003,7,84.5
New Jersey,2003,8,84.3
New Jersey,2003,9,75.6
New Jersey,2003,10,63.5
New Jersey,2003,11,57.8
New Jersey,2003,12,44
New Jersey,2004,1,32.1
New Jersey,2004,2,42.6
New Jersey,2004,3,52.1
New Jersey,2004,4,62.5
New Jersey,2004,5,77
New Jersey,2004,6,79.2
New Jersey,2004,7,82.4
New Jersey,2004,8,81.6
New Jersey,2004,9,77.4
New Jersey,2004,10,63
New Jersey,2004,11,55.9
New Jersey,2004,12,44.7
New Jersey,2005,1,38.1
New Jersey,2005,2,43.6
New Jersey,2005,3,46.1
New Jersey,2005,4,64.9
New Jersey,2005,5,68.1
New Jersey,2005,6,82.7
New Jersey,2005,7,85.6
New Jersey,2005,8,86.4
New Jersey,2005,9,82.5
New Jersey,2005,10,64.7
New Jersey,2005,11,58.3
New Jersey,2005,12,41.1
New Jersey,2006,1,48.3
New Jersey,2006,2,43.4
New Jersey,2006,3,52
New Jersey,2006,4,65.9
New Jersey,2006,5,73.1
New Jersey,2006,6,79.5
New Jersey,2006,7,86.7
New Jersey,2006,8,84.7
New Jersey,2006,9,73.7
New Jersey,2006,10,64.4
New Jersey,2006,11,58.3
New Jersey,2006,12,51.4
New Jersey,2007,1,45.2
New Jersey,2007,2,34.9
New Jersey,2007,3,52.6
New Jersey,2007,4,58.6
New Jersey,2007,5,76
New Jersey,2007,6,81.6
New Jersey,2007,7,84.1
New Jersey,2007,8,83.5
New Jersey,2007,9,79.6
New Jersey,2007,10,72.1
New Jersey,2007,11,52.7
New Jersey,2007,12,42.8
New Jersey,2008,1,43.1
New Jersey,2008,2,44.8
New Jersey,2008,3,52.1
New Jersey,2008,4,64.3
New Jersey,2008,5,69.5
New Jersey,2008,6,84.5
New Jersey,2008,7,86.8
New Jersey,2008,8,82.9
New Jersey,2008,9,77.3
New Jersey,2008,10,64.8
New Jersey,2008,11,51.7
New Jersey,2008,12,45.7
New Jersey,2009,1,35
New Jersey,2009,2,45.2
New Jersey,2009,3,51
New Jersey,2009,4,63.5
New Jersey,2009,5,71.7
New Jersey,2009,6,76.4
New Jersey,2009,7,82.3
New Jersey,2009,8,84.3
New Jersey,2009,9,74
New Jersey,2009,10,62.7
New Jersey,2009,11,57.4
New Jersey,2009,12,42.6
New Jersey,2010,1,39.2
New Jersey,2010,2,37.9
New Jersey,2010,3,56.2
New Jersey,2010,4,68.1
New Jersey,2010,5,75.3
New Jersey,2010,6,85.1
New Jersey,2010,7,89.2
New Jersey,2010,8,85.1
New Jersey,2010,9,80.4
New Jersey,2010,10,66.3
New Jersey,2010,11,54.9
New Jersey,2010,12,38.3
New Jersey,2011,1,35.5
New Jersey,2011,2,44.9
New Jersey,2011,3,51
New Jersey,2011,4,63.8
New Jersey,2011,5,74
New Jersey,2011,6,82.5
New Jersey,2011,7,89.2
New Jersey,2011,8,83.4
New Jersey,2011,9,76.8
New Jersey,2011,10,65.7
New Jersey,2011,11,59.6
New Jersey,2011,12,50.1
New Jersey,2012,1,44.7
New Jersey,2012,2,48.2
New Jersey,2012,3,60.5
New Jersey,2012,4,64.4
New Jersey,2012,5,74.8
New Jersey,2012,6,80.9
New Jersey,2012,7,88.5
New Jersey,2012,8,84.6
New Jersey,2012,9,77.2
New Jersey,2012,10,65.7
New Jersey,2012,11,50.4
New Jersey,2012,12,48.3
New Jersey,2013,1,41.8
New Jersey,2013,2,40.6
New Jersey,2013,3,47.1
New Jersey,2013,4,62.8
New Jersey,2013,5,71.8
New Jersey,2013,6,81.4
New Jersey,2013,7,86.5
New Jersey,2013,8,80.8
New Jersey,2013,9,75.8
New Jersey,2013,10,67.4
New Jersey,2013,11,52.7
New Jersey,2013,12,44.6
New Jersey,2014,1,36
New Jersey,2014,2,38.8
New Jersey,2014,3,45.6
New Jersey,2014,4,62.1
New Jersey,2014,5,72.7
New Jersey,2014,6,81.5
New Jersey,2014,7,84.3
New Jersey,2014,8,81.6
New Jersey,2014,9,77.4
New Jersey,2014,10,66.7
New Jersey,2014,11,51.1
New Jersey,2014,12,45.9
New Jersey,2015,1,36.3
New Jersey,2015,2,32.3
New Jersey,2015,3,45.8
New Jersey,2015,4,62.9
New Jersey,2015,5,78.3
New Jersey,2015,6,79.8
New Jersey,2015,7,84.9
New Jersey,2015,8,85.8
New Jersey,2015,9,81.6
New Jersey,2015,10,65.4
New Jersey,2015,11,59.7
New Jersey,2015,12,56
New Jersey,2016,1,40.9
New Jersey,2016,2,45.5
New Jersey,2016,3,58.1
New Jersey,2016,4,62.8
New Jersey,2016,5,70
New Jersey,2016,6,82.2
New Jersey,2016,7,87.5
New Jersey,2016,8,87.4
New Jersey,2016,9,80.4
New Jersey,2016,10,67.2
New Jersey,2016,11,57.5
New Jersey,2016,12,44.7
