state,year,month,pcp
Minnesota,1955,9,0.5
Minnesota,1955,10,1.2
Minnesota,1955,11,0.8
Minnesota,1955,12,1.7
Minnesota,1955,1,2.2
Minnesota,1955,2,3.4
Minnesota,1955,3,5.7
Minnesota,1955,4,3.2
Minnesota,1955,5,2.4
Minnesota,1955,6,1.2
Minnesota,1955,7,1.1
Minnesota,1955,8,0.9
Minnesota,1956,9,0.8
Minnesota,1956,10,0.3
Minnesota,1956,11,1.3
Minnesota,1956,12,1.6
Minnesota,1956,1,3.1
Minnesota,1956,2,3.5
Minnesota,1956,3,3.7
Minnesota,1956,4,4.5
Minnesota,1956,5,1
Minnesota,1956,6,1.5
Minnesota,1956,7,1.6
Minnesota,1956,8,0.7
Minnesota,1957,9,0.3
Minnesota,1957,10,0.6
Minnesota,1957,11,1.1
Minnesota,1957,12,2.1
Minnesota,1957,1,3.3
Minnesota,1957,2,6.6
Minnesota,1957,3,4.2
Minnesota,1957,4,3.8
Minnesota,1957,5,3.4
Minnesota,1957,6,1.6
Minnesota,1957,7,1.4
Minnesota,1957,8,0.3
Minnesota,1958,9,0.4
Minnesota,1958,10,0.2
Minnesota,1958,11,0.4
Minnesota,1958,12,1.7
Minnesota,1958,1,1.5
Minnesota,1958,2,3.6
Minnesota,1958,3,3.8
Minnesota,1958,4,2.8
Minnesota,1958,5,2.3
Minnesota,1958,6,1
Minnesota,1958,7,2
Minnesota,1958,8,0.4
Minnesota,1959,9,0.3
Minnesota,1959,10,0.5
Minnesota,1959,11,0.3
Minnesota,1959,12,0.6
Minnesota,1959,1,5.3
Minnesota,1959,2,3.4
Minnesota,1959,3,2.8
Minnesota,1959,4,5.3
Minnesota,1959,5,2.8
Minnesota,1959,6,2.3
Minnesota,1959,7,0.7
Minnesota,1959,8,1.1
Minnesota,1960,9,0.6
Minnesota,1960,10,0.2
Minnesota,1960,11,0.5
Minnesota,1960,12,3
Minnesota,1960,1,3.6
Minnesota,1960,2,3.6
Minnesota,1960,3,2.5
Minnesota,1960,4,4.3
Minnesota,1960,5,2.3
Minnesota,1960,6,1.2
Minnesota,1960,7,1.1
Minnesota,1960,8,0.8
Minnesota,1961,9,0.2
Minnesota,1961,10,0.5
Minnesota,1961,11,1.1
Minnesota,1961,12,2.2
Minnesota,1961,1,3
Minnesota,1961,2,1.6
Minnesota,1961,3,3.9
Minnesota,1961,4,2.1
Minnesota,1961,5,4.5
Minnesota,1961,6,1.7
Minnesota,1961,7,0.9
Minnesota,1961,8,0.9
Minnesota,1962,9,0.6
Minnesota,1962,10,1.4
Minnesota,1962,11,0.9
Minnesota,1962,12,1.7
Minnesota,1962,1,5.9
Minnesota,1962,2,3.3
Minnesota,1962,3,5.6
Minnesota,1962,4,3.5
Minnesota,1962,5,3
Minnesota,1962,6,0.8
Minnesota,1962,7,0.4
Minnesota,1962,8,0.4
Minnesota,1963,9,0.3
Minnesota,1963,10,0.5
Minnesota,1963,11,1.2
Minnesota,1963,12,2.5
Minnesota,1963,1,3.2
Minnesota,1963,2,3.8
Minnesota,1963,3,4.6
Minnesota,1963,4,2.9
Minnesota,1963,5,2.4
Minnesota,1963,6,0.8
Minnesota,1963,7,0.8
Minnesota,1963,8,0.7
Minnesota,1964,9,0.4
Minnesota,1964,10,0.2
Minnesota,1964,11,1
Minnesota,1964,12,3.4
Minnesota,1964,1,3.1
Minnesota,1964,2,4.1
Minnesota,1964,3,2.6
Minnesota,1964,4,4.7
Minnesota,1964,5,4.2
Minnesota,1964,6,0.4
Minnesota,1964,7,1
Minnesota,1964,8,0.9
Minnesota,1965,9,0.3
Minnesota,1965,10,0.8
Minnesota,1965,11,2.4
Minnesota,1965,12,2.9
Minnesota,1965,1,4.9
Minnesota,1965,2,4
Minnesota,1965,3,3.5
Minnesota,1965,4,3
Minnesota,1965,5,6.1
Minnesota,1965,6,1.4
Minnesota,1965,7,1.8
Minnesota,1965,8,1.4
Minnesota,1966,9,0.6
Minnesota,1966,10,0.9
Minnesota,1966,11,2.1
Minnesota,1966,12,2
Minnesota,1966,1,1.7
Minnesota,1966,2,3.2
Minnesota,1966,3,3.5
Minnesota,1966,4,5
Minnesota,1966,5,1.4
Minnesota,1966,6,2.2
Minnesota,1966,7,0.5
Minnesota,1966,8,0.9
Minnesota,1967,9,1.7
Minnesota,1967,10,0.7
Minnesota,1967,11,0.8
Minnesota,1967,12,2.9
Minnesota,1967,1,1.3
Minnesota,1967,2,5.9
Minnesota,1967,3,1.9
Minnesota,1967,4,2.2
Minnesota,1967,5,1.1
Minnesota,1967,6,1.3
Minnesota,1967,7,0.3
Minnesota,1967,8,0.9
Minnesota,1968,9,0.6
Minnesota,1968,10,0.1
Minnesota,1968,11,1.3
Minnesota,1968,12,3.9
Minnesota,1968,1,2.6
Minnesota,1968,2,6.1
Minnesota,1968,3,4.5
Minnesota,1968,4,2.7
Minnesota,1968,5,4.4
Minnesota,1968,6,4.1
Minnesota,1968,7,0.5
Minnesota,1968,8,2
Minnesota,1969,9,2.6
Minnesota,1969,10,0.6
Minnesota,1969,11,0.5
Minnesota,1969,12,1.8
Minnesota,1969,1,2.9
Minnesota,1969,2,3.4
Minnesota,1969,3,4.2
Minnesota,1969,4,1.9
Minnesota,1969,5,2.4
Minnesota,1969,6,2.6
Minnesota,1969,7,0.7
Minnesota,1969,8,1.6
Minnesota,1970,9,0.5
Minnesota,1970,10,0.2
Minnesota,1970,11,1.2
Minnesota,1970,12,2.8
Minnesota,1970,1,3.5
Minnesota,1970,2,3.4
Minnesota,1970,3,2.9
Minnesota,1970,4,1.5
Minnesota,1970,5,2.9
Minnesota,1970,6,4.6
Minnesota,1970,7,2.4
Minnesota,1970,8,0.9
Minnesota,1971,9,0.8
Minnesota,1971,10,1.5
Minnesota,1971,11,1
Minnesota,1971,12,1.2
Minnesota,1971,1,2.7
Minnesota,1971,2,4.8
Minnesota,1971,3,3.2
Minnesota,1971,4,2
Minnesota,1971,5,3
Minnesota,1971,6,5.8
Minnesota,1971,7,2
Minnesota,1971,8,0.6
Minnesota,1972,9,0.9
Minnesota,1972,10,0.6
Minnesota,1972,11,1.2
Minnesota,1972,12,1.9
Minnesota,1972,1,3.5
Minnesota,1972,2,2.5
Minnesota,1972,3,6.1
Minnesota,1972,4,3.5
Minnesota,1972,5,2.9
Minnesota,1972,6,1.9
Minnesota,1972,7,0.9
Minnesota,1972,8,1.3
Minnesota,1973,9,0.4
Minnesota,1973,10,0.3
Minnesota,1973,11,1.5
Minnesota,1973,12,1.6
Minnesota,1973,1,3.4
Minnesota,1973,2,2.8
Minnesota,1973,3,4.1
Minnesota,1973,4,3.8
Minnesota,1973,5,4.3
Minnesota,1973,6,2.8
Minnesota,1973,7,1.6
Minnesota,1973,8,0.9
Minnesota,1974,9,0.4
Minnesota,1974,10,0.7
Minnesota,1974,11,0.8
Minnesota,1974,12,2.4
Minnesota,1974,1,3.9
Minnesota,1974,2,3.1
Minnesota,1974,3,2.7
Minnesota,1974,4,4.6
Minnesota,1974,5,0.9
Minnesota,1974,6,1.5
Minnesota,1974,7,1.4
Minnesota,1974,8,0.6
Minnesota,1975,9,2.4
Minnesota,1975,10,0.5
Minnesota,1975,11,1.7
Minnesota,1975,12,2.9
Minnesota,1975,1,2.1
Minnesota,1975,2,6
Minnesota,1975,3,2.4
Minnesota,1975,4,3.3
Minnesota,1975,5,2.1
Minnesota,1975,6,1.3
Minnesota,1975,7,2.4
Minnesota,1975,8,0.5
Minnesota,1976,9,0.9
Minnesota,1976,10,0.5
Minnesota,1976,11,2
Minnesota,1976,12,1.1
Minnesota,1976,1,0.8
Minnesota,1976,2,4.4
Minnesota,1976,3,2.2
Minnesota,1976,4,1.4
Minnesota,1976,5,1
Minnesota,1976,6,0.5
Minnesota,1976,7,0.1
Minnesota,1976,8,0.4
Minnesota,1977,9,0.6
Minnesota,1977,10,1
Minnesota,1977,11,2.7
Minnesota,1977,12,2
Minnesota,1977,1,3.9
Minnesota,1977,2,3.8
Minnesota,1977,3,3.7
Minnesota,1977,4,4.3
Minnesota,1977,5,4.8
Minnesota,1977,6,2.7
Minnesota,1977,7,2.8
Minnesota,1977,8,1.2
Minnesota,1978,9,0.4
Minnesota,1978,10,0.3
Minnesota,1978,11,0.5
Minnesota,1978,12,2.3
Minnesota,1978,1,3.2
Minnesota,1978,2,3.6
Minnesota,1978,3,5.4
Minnesota,1978,4,4.1
Minnesota,1978,5,3.2
Minnesota,1978,6,0.4
Minnesota,1978,7,1.2
Minnesota,1978,8,0.8
Minnesota,1979,9,1
Minnesota,1979,10,1.2
Minnesota,1979,11,2.6
Minnesota,1979,12,1.9
Minnesota,1979,1,3.2
Minnesota,1979,2,4.4
Minnesota,1979,3,3.5
Minnesota,1979,4,4
Minnesota,1979,5,1.4
Minnesota,1979,6,3.3
Minnesota,1979,7,1.1
Minnesota,1979,8,0.2
Minnesota,1980,9,1
Minnesota,1980,10,0.6
Minnesota,1980,11,0.8
Minnesota,1980,12,0.5
Minnesota,1980,1,1.6
Minnesota,1980,2,3.4
Minnesota,1980,3,2.3
Minnesota,1980,4,5.6
Minnesota,1980,5,3.5
Minnesota,1980,6,1.3
Minnesota,1980,7,0.5
Minnesota,1980,8,0.4
Minnesota,1981,9,0.1
Minnesota,1981,10,1.2
Minnesota,1981,11,0.9
Minnesota,1981,12,2.6
Minnesota,1981,1,1.9
Minnesota,1981,2,5.7
Minnesota,1981,3,3.8
Minnesota,1981,4,4.3
Minnesota,1981,5,2
Minnesota,1981,6,3.4
Minnesota,1981,7,0.7
Minnesota,1981,8,0.8
Minnesota,1982,9,1.4
Minnesota,1982,10,0.3
Minnesota,1982,11,1.4
Minnesota,1982,12,1.5
Minnesota,1982,1,4.3
Minnesota,1982,2,2.4
Minnesota,1982,3,4.4
Minnesota,1982,4,2.8
Minnesota,1982,5,3.3
Minnesota,1982,6,4.2
Minnesota,1982,7,1.9
Minnesota,1982,8,1.2
Minnesota,1983,9,0.7
Minnesota,1983,10,0.4
Minnesota,1983,11,1.9
Minnesota,1983,12,1.4
Minnesota,1983,1,2.5
Minnesota,1983,2,4.9
Minnesota,1983,3,3.5
Minnesota,1983,4,3.9
Minnesota,1983,5,3.4
Minnesota,1983,6,2.4
Minnesota,1983,7,2.7
Minnesota,1983,8,0.8
Minnesota,1984,9,0.5
Minnesota,1984,10,0.9
Minnesota,1984,11,0.8
Minnesota,1984,12,2.5
Minnesota,1984,1,2.1
Minnesota,1984,2,6.6
Minnesota,1984,3,2.3
Minnesota,1984,4,2.4
Minnesota,1984,5,2.2
Minnesota,1984,6,5.3
Minnesota,1984,7,0.6
Minnesota,1984,8,1.3
Minnesota,1985,9,0.4
Minnesota,1985,10,0.4
Minnesota,1985,11,1.9
Minnesota,1985,12,2.7
Minnesota,1985,1,4.5
Minnesota,1985,2,4
Minnesota,1985,3,3.1
Minnesota,1985,4,4.6
Minnesota,1985,5,4.3
Minnesota,1985,6,1.8
Minnesota,1985,7,1.7
Minnesota,1985,8,0.8
Minnesota,1986,9,0.6
Minnesota,1986,10,0.7
Minnesota,1986,11,0.9
Minnesota,1986,12,4.7
Minnesota,1986,1,2.8
Minnesota,1986,2,4.5
Minnesota,1986,3,5.1
Minnesota,1986,4,3.5
Minnesota,1986,5,5.6
Minnesota,1986,6,1
Minnesota,1986,7,1.4
Minnesota,1986,8,0.2
Minnesota,1987,9,0.4
Minnesota,1987,10,0.3
Minnesota,1987,11,1.1
Minnesota,1987,12,0.3
Minnesota,1987,1,3.7
Minnesota,1987,2,1.7
Minnesota,1987,3,5.9
Minnesota,1987,4,3
Minnesota,1987,5,2.3
Minnesota,1987,6,0.8
Minnesota,1987,7,1.1
Minnesota,1987,8,0.8
Minnesota,1988,9,0.9
Minnesota,1988,10,0.1
Minnesota,1988,11,1.4
Minnesota,1988,12,0.9
Minnesota,1988,1,2.1
Minnesota,1988,2,1.8
Minnesota,1988,3,2.3
Minnesota,1988,4,5.3
Minnesota,1988,5,3.6
Minnesota,1988,6,0.7
Minnesota,1988,7,2.1
Minnesota,1988,8,0.8
Minnesota,1989,9,1
Minnesota,1989,10,0.4
Minnesota,1989,11,1.5
Minnesota,1989,12,1.7
Minnesota,1989,1,2.8
Minnesota,1989,2,3.5
Minnesota,1989,3,2.4
Minnesota,1989,4,4
Minnesota,1989,5,2.7
Minnesota,1989,6,0.9
Minnesota,1989,7,0.9
Minnesota,1989,8,0.3
Minnesota,1990,9,0.3
Minnesota,1990,10,0.5
Minnesota,1990,11,2.3
Minnesota,1990,12,2.6
Minnesota,1990,1,2.5
Minnesota,1990,2,6
Minnesota,1990,3,3.5
Minnesota,1990,4,2.8
Minnesota,1990,5,1.8
Minnesota,1990,6,2.4
Minnesota,1990,7,0.4
Minnesota,1990,8,0.8
Minnesota,1991,9,0.4
Minnesota,1991,10,0.7
Minnesota,1991,11,1.5
Minnesota,1991,12,3.5
Minnesota,1991,1,4.4
Minnesota,1991,2,4.8
Minnesota,1991,3,4.5
Minnesota,1991,4,2.4
Minnesota,1991,5,4.8
Minnesota,1991,6,1.3
Minnesota,1991,7,2.6
Minnesota,1991,8,0.6
Minnesota,1992,9,0.6
Minnesota,1992,10,0.6
Minnesota,1992,11,1.2
Minnesota,1992,12,1.9
Minnesota,1992,1,2
Minnesota,1992,2,3.8
Minnesota,1992,3,4
Minnesota,1992,4,4.2
Minnesota,1992,5,2.8
Minnesota,1992,6,1.1
Minnesota,1992,7,1.6
Minnesota,1992,8,1
Minnesota,1993,9,0.9
Minnesota,1993,10,0.3
Minnesota,1993,11,0.9
Minnesota,1993,12,2.4
Minnesota,1993,1,4.3
Minnesota,1993,2,5.8
Minnesota,1993,3,6.2
Minnesota,1993,4,4.9
Minnesota,1993,5,2.1
Minnesota,1993,6,0.8
Minnesota,1993,7,1.6
Minnesota,1993,8,0.7
Minnesota,1994,9,0.9
Minnesota,1994,10,0.5
Minnesota,1994,11,0.6
Minnesota,1994,12,3.3
Minnesota,1994,1,1.9
Minnesota,1994,2,4.9
Minnesota,1994,3,4.3
Minnesota,1994,4,3.5
Minnesota,1994,5,3.3
Minnesota,1994,6,2.8
Minnesota,1994,7,1.4
Minnesota,1994,8,0.3
Minnesota,1995,9,0.6
Minnesota,1995,10,0.5
Minnesota,1995,11,2.1
Minnesota,1995,12,2
Minnesota,1995,1,2.9
Minnesota,1995,2,2.2
Minnesota,1995,3,5.6
Minnesota,1995,4,4.6
Minnesota,1995,5,3
Minnesota,1995,6,3.7
Minnesota,1995,7,1
Minnesota,1995,8,0.9
Minnesota,1996,9,1.6
Minnesota,1996,10,0.7
Minnesota,1996,11,0.9
Minnesota,1996,12,1
Minnesota,1996,1,3
Minnesota,1996,2,3.7
Minnesota,1996,3,3.4
Minnesota,1996,4,2.6
Minnesota,1996,5,2.7
Minnesota,1996,6,3.3
Minnesota,1996,7,3.1
Minnesota,1996,8,1.3
Minnesota,1997,9,1.5
Minnesota,1997,10,0.3
Minnesota,1997,11,1.3
Minnesota,1997,12,1.4
Minnesota,1997,1,2.1
Minnesota,1997,2,4.1
Minnesota,1997,3,5
Minnesota,1997,4,2.9
Minnesota,1997,5,2.4
Minnesota,1997,6,2.4
Minnesota,1997,7,0.9
Minnesota,1997,8,0.2
Minnesota,1998,9,0.9
Minnesota,1998,10,1
Minnesota,1998,11,1.6
Minnesota,1998,12,1.5
Minnesota,1998,1,3.7
Minnesota,1998,2,5.3
Minnesota,1998,3,3.1
Minnesota,1998,4,3
Minnesota,1998,5,1.6
Minnesota,1998,6,4.2
Minnesota,1998,7,1.6
Minnesota,1998,8,0.6
Minnesota,1999,9,1.1
Minnesota,1999,10,0.4
Minnesota,1999,11,1.2
Minnesota,1999,12,2.8
Minnesota,1999,1,4.9
Minnesota,1999,2,4.3
Minnesota,1999,3,5.6
Minnesota,1999,4,4
Minnesota,1999,5,3.3
Minnesota,1999,6,1
Minnesota,1999,7,0.3
Minnesota,1999,8,0.3
Minnesota,2000,9,0.5
Minnesota,2000,10,1
Minnesota,2000,11,1.2
Minnesota,2000,12,1.4
Minnesota,2000,1,3.6
Minnesota,2000,2,4.9
Minnesota,2000,3,3.7
Minnesota,2000,4,3.4
Minnesota,2000,5,1.5
Minnesota,2000,6,1.9
Minnesota,2000,7,3.3
Minnesota,2000,8,0.9
Minnesota,2001,9,0.8
Minnesota,2001,10,1.3
Minnesota,2001,11,0.5
Minnesota,2001,12,5.3
Minnesota,2001,1,4
Minnesota,2001,2,3.8
Minnesota,2001,3,3.3
Minnesota,2001,4,3
Minnesota,2001,5,2.3
Minnesota,2001,6,2
Minnesota,2001,7,2
Minnesota,2001,8,0.5
Minnesota,2002,9,0.2
Minnesota,2002,10,0.5
Minnesota,2002,11,1.2
Minnesota,2002,12,2.2
Minnesota,2002,1,2.2
Minnesota,2002,2,6.1
Minnesota,2002,3,4.9
Minnesota,2002,4,5.2
Minnesota,2002,5,2.3
Minnesota,2002,6,2.6
Minnesota,2002,7,0.2
Minnesota,2002,8,0.4
Minnesota,2003,9,0.2
Minnesota,2003,10,0.4
Minnesota,2003,11,0.8
Minnesota,2003,12,2
Minnesota,2003,1,3.5
Minnesota,2003,2,4.7
Minnesota,2003,3,3.1
Minnesota,2003,4,1.4
Minnesota,2003,5,2.9
Minnesota,2003,6,1.1
Minnesota,2003,7,0.9
Minnesota,2003,8,0.6
Minnesota,2004,9,0.7
Minnesota,2004,10,0.8
Minnesota,2004,11,1.5
Minnesota,2004,12,1.3
Minnesota,2004,1,5.6
Minnesota,2004,2,2.7
Minnesota,2004,3,4.1
Minnesota,2004,4,2.8
Minnesota,2004,5,5.5
Minnesota,2004,6,2.8
Minnesota,2004,7,0.6
Minnesota,2004,8,0.8
Minnesota,2005,9,1.3
Minnesota,2005,10,0.7
Minnesota,2005,11,0.7
Minnesota,2005,12,1.9
Minnesota,2005,1,4
Minnesota,2005,2,5.6
Minnesota,2005,3,2.5
Minnesota,2005,4,3.4
Minnesota,2005,5,4.4
Minnesota,2005,6,2.9
Minnesota,2005,7,2.5
Minnesota,2005,8,1.1
Minnesota,2006,9,0.5
Minnesota,2006,10,0.5
Minnesota,2006,11,1.6
Minnesota,2006,12,2.6
Minnesota,2006,1,2.6
Minnesota,2006,2,2.6
Minnesota,2006,3,2
Minnesota,2006,4,3.6
Minnesota,2006,5,3.1
Minnesota,2006,6,1.1
Minnesota,2006,7,0.8
Minnesota,2006,8,1.2
Minnesota,2007,9,0.4
Minnesota,2007,10,1
Minnesota,2007,11,2.1
Minnesota,2007,12,2.3
Minnesota,2007,1,3
Minnesota,2007,2,3.5
Minnesota,2007,3,2.1
Minnesota,2007,4,4.1
Minnesota,2007,5,4
Minnesota,2007,6,4.6
Minnesota,2007,7,0.2
Minnesota,2007,8,1.2
Minnesota,2008,9,0.2
Minnesota,2008,10,0.4
Minnesota,2008,11,0.7
Minnesota,2008,12,3.3
Minnesota,2008,1,2.8
Minnesota,2008,2,4.8
Minnesota,2008,3,2.9
Minnesota,2008,4,2.1
Minnesota,2008,5,3.3
Minnesota,2008,6,3.4
Minnesota,2008,7,1.5
Minnesota,2008,8,1.4
Minnesota,2009,9,0.6
Minnesota,2009,10,1
Minnesota,2009,11,2.6
Minnesota,2009,12,1.6
Minnesota,2009,1,1.7
Minnesota,2009,2,3.3
Minnesota,2009,3,2.7
Minnesota,2009,4,3.8
Minnesota,2009,5,1.3
Minnesota,2009,6,5
Minnesota,2009,7,0.7
Minnesota,2009,8,1.6
Minnesota,2010,9,0.8
Minnesota,2010,10,0.5
Minnesota,2010,11,0.9
Minnesota,2010,12,1.3
Minnesota,2010,1,3.1
Minnesota,2010,2,5.2
Minnesota,2010,3,4.9
Minnesota,2010,4,4.5
Minnesota,2010,5,6.4
Minnesota,2010,6,2.2
Minnesota,2010,7,1.3
Minnesota,2010,8,1.7
Minnesota,2011,9,1
Minnesota,2011,10,0.6
Minnesota,2011,11,1.1
Minnesota,2011,12,2.7
Minnesota,2011,1,4.1
Minnesota,2011,2,4.1
Minnesota,2011,3,4.6
Minnesota,2011,4,2.7
Minnesota,2011,5,1.2
Minnesota,2011,6,0.9
Minnesota,2011,7,0.3
Minnesota,2011,8,0.4
Minnesota,2012,9,0.5
Minnesota,2012,10,1.1
Minnesota,2012,11,1.6
Minnesota,2012,12,2.7
Minnesota,2012,1,5.9
Minnesota,2012,2,4.3
Minnesota,2012,3,3.2
Minnesota,2012,4,2
Minnesota,2012,5,0.6
Minnesota,2012,6,1.8
Minnesota,2012,7,0.8
Minnesota,2012,8,1
Minnesota,2013,9,1
Minnesota,2013,10,1.1
Minnesota,2013,11,1.7
Minnesota,2013,12,3
Minnesota,2013,1,4.3
Minnesota,2013,2,5.2
Minnesota,2013,3,2.8
Minnesota,2013,4,1.8
Minnesota,2013,5,2.4
Minnesota,2013,6,3.3
Minnesota,2013,7,0.6
Minnesota,2013,8,1.3
Minnesota,2014,9,0.8
Minnesota,2014,10,0.8
Minnesota,2014,11,0.8
Minnesota,2014,12,3.7
Minnesota,2014,1,3.5
Minnesota,2014,2,8
Minnesota,2014,3,2.5
Minnesota,2014,4,3.7
Minnesota,2014,5,2.3
Minnesota,2014,6,1.1
Minnesota,2014,7,0.8
Minnesota,2014,8,0.7
Minnesota,2015,9,0.4
Minnesota,2015,10,0.4
Minnesota,2015,11,0.6
Minnesota,2015,12,1.3
Minnesota,2015,1,5.3
Minnesota,2015,2,3.8
Minnesota,2015,3,4
Minnesota,2015,4,3.8
Minnesota,2015,5,2.7
Minnesota,2015,6,2.1
Minnesota,2015,7,2.6
Minnesota,2015,8,1.9
Minnesota,2016,9,0.5
Minnesota,2016,10,0.7
Minnesota,2016,11,1.9
Minnesota,2016,12,2.1
Minnesota,2016,1,2.5
Minnesota,2016,2,4.1
Minnesota,2016,3,6
Minnesota,2016,4,5.3
Minnesota,2016,5,4.6
Minnesota,2016,6,2.1
Minnesota,2016,7,1.7
Minnesota,2016,8,1.5
Minnesota,2017,9,0.9
Minnesota,2017,10,0.9
Minnesota,2017,11,0.8
Minnesota,2017,12,2.4
Minnesota,2017,1,3.2
Minnesota,2017,2,3.7
Minnesota,2017,3,2.6
Minnesota,2017,4,5.2
Minnesota,2017,5,3.6
Minnesota,2017,6,3.2
Minnesota,2017,7,0.5
Minnesota,2017,8,0.7
Minnesota,2018,9,0.5
Minnesota,2018,10,1
Minnesota,2018,11,1
Minnesota,2018,12,1.1
Mississippi,1950,1,8.4
Mississippi,1950,2,7
Mississippi,1950,3,6.9
Mississippi,1950,4,3.3
Mississippi,1950,5,5
Mississippi,1950,6,4
Mississippi,1950,7,7.4
Mississippi,1950,8,5.3
Mississippi,1950,9,3.8
Mississippi,1950,10,1.8
Mississippi,1950,11,2.9
Mississippi,1950,12,4.4
Mississippi,1951,1,7
Mississippi,1951,2,4.7
Mississippi,1951,3,8.8
Mississippi,1951,4,4.3
Mississippi,1951,5,0.9
Mississippi,1951,6,4.9
Mississippi,1951,7,4.4
Mississippi,1951,8,1.6
Mississippi,1951,9,4.3
Mississippi,1951,10,1.2
Mississippi,1951,11,3.2
Mississippi,1951,12,8
Mississippi,1952,1,3.7
Mississippi,1952,2,4.3
Mississippi,1952,3,4.3
Mississippi,1952,4,4
Mississippi,1952,5,5.2
Mississippi,1952,6,1.1
Mississippi,1952,7,2.9
Mississippi,1952,8,2.8
Mississippi,1952,9,2.2
Mississippi,1952,10,0.2
Mississippi,1952,11,3.8
Mississippi,1952,12,5.1
Mississippi,1953,1,4.5
Mississippi,1953,2,7.8
Mississippi,1953,3,5.6
Mississippi,1953,4,8
Mississippi,1953,5,7.9
Mississippi,1953,6,2.5
Mississippi,1953,7,5.7
Mississippi,1953,8,3
Mississippi,1953,9,0.8
Mississippi,1953,10,0.5
Mississippi,1953,11,2.5
Mississippi,1953,12,7.6
Mississippi,1954,1,5.1
Mississippi,1954,2,2.5
Mississippi,1954,3,3
Mississippi,1954,4,4
Mississippi,1954,5,5.6
Mississippi,1954,6,1.7
Mississippi,1954,7,3.8
Mississippi,1954,8,1.4
Mississippi,1954,9,2.1
Mississippi,1954,10,2.5
Mississippi,1954,11,2.9
Mississippi,1954,12,4.4
Mississippi,1955,1,4.3
Mississippi,1955,2,6
Mississippi,1955,3,4.4
Mississippi,1955,4,8.1
Mississippi,1955,5,4.6
Mississippi,1955,6,3.1
Mississippi,1955,7,7.1
Mississippi,1955,8,3.6
Mississippi,1955,9,1.4
Mississippi,1955,10,1.7
Mississippi,1955,11,3.4
Mississippi,1955,12,3
Mississippi,1956,1,2.6
Mississippi,1956,2,8.9
Mississippi,1956,3,5.9
Mississippi,1956,4,5.3
Mississippi,1956,5,2.9
Mississippi,1956,6,4.4
Mississippi,1956,7,3.7
Mississippi,1956,8,2.8
Mississippi,1956,9,1.9
Mississippi,1956,10,3.4
Mississippi,1956,11,2
Mississippi,1956,12,6.3
Mississippi,1957,1,5.4
Mississippi,1957,2,4.1
Mississippi,1957,3,4.2
Mississippi,1957,4,6
Mississippi,1957,5,4.1
Mississippi,1957,6,7.6
Mississippi,1957,7,3.7
Mississippi,1957,8,2
Mississippi,1957,9,8.9
Mississippi,1957,10,3.8
Mississippi,1957,11,10
Mississippi,1957,12,3.7
Mississippi,1958,1,3.6
Mississippi,1958,2,3.4
Mississippi,1958,3,5.8
Mississippi,1958,4,6.9
Mississippi,1958,5,5.7
Mississippi,1958,6,5.8
Mississippi,1958,7,7.5
Mississippi,1958,8,3.5
Mississippi,1958,9,8.2
Mississippi,1958,10,1.6
Mississippi,1958,11,3.3
Mississippi,1958,12,1.6
Mississippi,1959,1,4
Mississippi,1959,2,5.1
Mississippi,1959,3,4.1
Mississippi,1959,4,5
Mississippi,1959,5,5.2
Mississippi,1959,6,4.6
Mississippi,1959,7,6.6
Mississippi,1959,8,3.6
Mississippi,1959,9,3.9
Mississippi,1959,10,5
Mississippi,1959,11,3.1
Mississippi,1959,12,5
Mississippi,1960,1,5.5
Mississippi,1960,2,4.3
Mississippi,1960,3,5.7
Mississippi,1960,4,2.7
Mississippi,1960,5,4.1
Mississippi,1960,6,2.4
Mississippi,1960,7,2.9
Mississippi,1960,8,7.2
Mississippi,1960,9,2.8
Mississippi,1960,10,4.3
Mississippi,1960,11,2.3
Mississippi,1960,12,3.9
Mississippi,1961,1,3.8
Mississippi,1961,2,10.1
Mississippi,1961,3,11.2
Mississippi,1961,4,3.4
Mississippi,1961,5,3
Mississippi,1961,6,6.6
Mississippi,1961,7,5.9
Mississippi,1961,8,3.6
Mississippi,1961,9,3.1
Mississippi,1961,10,1.4
Mississippi,1961,11,9.4
Mississippi,1961,12,11.4
Mississippi,1962,1,8.1
Mississippi,1962,2,3.9
Mississippi,1962,3,4
Mississippi,1962,4,6.3
Mississippi,1962,5,2.9
Mississippi,1962,6,4.7
Mississippi,1962,7,2.8
Mississippi,1962,8,3.1
Mississippi,1962,9,2.7
Mississippi,1962,10,2.9
Mississippi,1962,11,2.8
Mississippi,1962,12,2.9
Mississippi,1963,1,4.2
Mississippi,1963,2,3
Mississippi,1963,3,4
Mississippi,1963,4,3
Mississippi,1963,5,2.2
Mississippi,1963,6,3.9
Mississippi,1963,7,7.1
Mississippi,1963,8,2.8
Mississippi,1963,9,1.6
Mississippi,1963,10,0
Mississippi,1963,11,3.7
Mississippi,1963,12,4.9
Mississippi,1964,1,5.5
Mississippi,1964,2,3.6
Mississippi,1964,3,8
Mississippi,1964,4,10.7
Mississippi,1964,5,2.7
Mississippi,1964,6,3.1
Mississippi,1964,7,5.6
Mississippi,1964,8,4.6
Mississippi,1964,9,3.8
Mississippi,1964,10,3.9
Mississippi,1964,11,4.8
Mississippi,1964,12,5.9
Mississippi,1965,1,3.5
Mississippi,1965,2,6.9
Mississippi,1965,3,6.4
Mississippi,1965,4,1.6
Mississippi,1965,5,2.1
