state,year,month,tmin
Pennsylvania,1991,3,60.1
Pennsylvania,1991,4,58.7
Pennsylvania,1991,5,48.5
Pennsylvania,1991,6,39.5
Pennsylvania,1991,7,30.5
Pennsylvania,1991,8,24
Pennsylvania,1992,9,20.2
Pennsylvania,1992,10,22.5
Pennsylvania,1992,11,25
Pennsylvania,1992,12,36.4
Pennsylvania,1992,1,43.6
Pennsylvania,1992,2,51.5
Pennsylvania,1992,3,59.5
Pennsylvania,1992,4,54.6
Pennsylvania,1992,5,50
Pennsylvania,1992,6,35.6
Pennsylvania,1992,7,33.4
Pennsylvania,1992,8,23.3
Pennsylvania,1993,9,23.4
Pennsylvania,1993,10,13.7
Pennsylvania,1993,11,23.8
Pennsylvania,1993,12,35.9
Pennsylvania,1993,1,45.6
Pennsylvania,1993,2,53.8
Pennsylvania,1993,3,60.8
Pennsylvania,1993,4,58.5
Pennsylvania,1993,5,50.9
Pennsylvania,1993,6,37.3
Pennsylvania,1993,7,30.8
Pennsylvania,1993,8,21.4
Pennsylvania,1994,9,9.2
Pennsylvania,1994,10,13.8
Pennsylvania,1994,11,24.9
Pennsylvania,1994,12,37.5
Pennsylvania,1994,1,41.5
Pennsylvania,1994,2,56.6
Pennsylvania,1994,3,61.7
Pennsylvania,1994,4,55.9
Pennsylvania,1994,5,49.6
Pennsylvania,1994,6,36.4
Pennsylvania,1994,7,34.1
Pennsylvania,1994,8,25.7
Pennsylvania,1995,9,22.7
Pennsylvania,1995,10,14.5
Pennsylvania,1995,11,28.4
Pennsylvania,1995,12,33.3
Pennsylvania,1995,1,44.9
Pennsylvania,1995,2,56.6
Pennsylvania,1995,3,61.4
Pennsylvania,1995,4,60.1
Pennsylvania,1995,5,47.8
Pennsylvania,1995,6,41.9
Pennsylvania,1995,7,27.8
Pennsylvania,1995,8,18.3
Pennsylvania,1996,9,14.8
Pennsylvania,1996,10,18.6
Pennsylvania,1996,11,21.5
Pennsylvania,1996,12,35.2
Pennsylvania,1996,1,44.6
Pennsylvania,1996,2,56.9
Pennsylvania,1996,3,57.6
Pennsylvania,1996,4,57.5
Pennsylvania,1996,5,52.7
Pennsylvania,1996,6,39.3
Pennsylvania,1996,7,27.5
Pennsylvania,1996,8,27.2
Pennsylvania,1997,9,16.6
Pennsylvania,1997,10,23.7
Pennsylvania,1997,11,27.9
Pennsylvania,1997,12,32.7
Pennsylvania,1997,1,40.5
Pennsylvania,1997,2,54
Pennsylvania,1997,3,57.4
Pennsylvania,1997,4,55.7
Pennsylvania,1997,5,49.4
Pennsylvania,1997,6,38.8
Pennsylvania,1997,7,30.2
Pennsylvania,1997,8,25.4
Pennsylvania,1998,9,27.5
Pennsylvania,1998,10,28
Pennsylvania,1998,11,30.4
Pennsylvania,1998,12,37.5
Pennsylvania,1998,1,51
Pennsylvania,1998,2,55.8
Pennsylvania,1998,3,58.2
Pennsylvania,1998,4,58.6
Pennsylvania,1998,5,52.2
Pennsylvania,1998,6,41.3
Pennsylvania,1998,7,31.8
Pennsylvania,1998,8,26.7
Pennsylvania,1999,9,18
Pennsylvania,1999,10,22.3
Pennsylvania,1999,11,24.1
Pennsylvania,1999,12,36.6
Pennsylvania,1999,1,46.1
Pennsylvania,1999,2,55
Pennsylvania,1999,3,61.8
Pennsylvania,1999,4,56.7
Pennsylvania,1999,5,51.6
Pennsylvania,1999,6,37.4
Pennsylvania,1999,7,34.7
Pennsylvania,1999,8,24.4
Pennsylvania,2000,9,16.6
Pennsylvania,2000,10,22
Pennsylvania,2000,11,31.2
Pennsylvania,2000,12,36.5
Pennsylvania,2000,1,48
Pennsylvania,2000,2,56.8
Pennsylvania,2000,3,56.2
Pennsylvania,2000,4,57.2
Pennsylvania,2000,5,49.4
Pennsylvania,2000,6,39.9
Pennsylvania,2000,7,30.1
Pennsylvania,2000,8,14.3
Pennsylvania,2001,9,18.5
Pennsylvania,2001,10,22.9
Pennsylvania,2001,11,25
Pennsylvania,2001,12,37.1
Pennsylvania,2001,1,46.2
Pennsylvania,2001,2,55.3
Pennsylvania,2001,3,55.8
Pennsylvania,2001,4,60.2
Pennsylvania,2001,5,48.4
Pennsylvania,2001,6,39.7
Pennsylvania,2001,7,34.2
Pennsylvania,2001,8,28.3
Pennsylvania,2002,9,24.9
Pennsylvania,2002,10,23.4
Pennsylvania,2002,11,27.7
Pennsylvania,2002,12,38.1
Pennsylvania,2002,1,42.4
Pennsylvania,2002,2,56.4
Pennsylvania,2002,3,60.6
Pennsylvania,2002,4,59.5
Pennsylvania,2002,5,52.4
Pennsylvania,2002,6,40.5
Pennsylvania,2002,7,31.8
Pennsylvania,2002,8,20.3
Pennsylvania,2003,9,13.4
Pennsylvania,2003,10,15.8
Pennsylvania,2003,11,25.6
Pennsylvania,2003,12,35.9
Pennsylvania,2003,1,46.3
Pennsylvania,2003,2,54.1
Pennsylvania,2003,3,58.8
Pennsylvania,2003,4,60.8
Pennsylvania,2003,5,52.2
Pennsylvania,2003,6,37.5
Pennsylvania,2003,7,35.3
Pennsylvania,2003,8,23.1
Pennsylvania,2004,9,12.3
Pennsylvania,2004,10,17
Pennsylvania,2004,11,29.7
Pennsylvania,2004,12,37.7
Pennsylvania,2004,1,51.4
Pennsylvania,2004,2,54
Pennsylvania,2004,3,59.6
Pennsylvania,2004,4,57.9
Pennsylvania,2004,5,53.7
Pennsylvania,2004,6,40.8
Pennsylvania,2004,7,34.2
Pennsylvania,2004,8,22.6
Pennsylvania,2005,9,18.2
Pennsylvania,2005,10,20.8
Pennsylvania,2005,11,23.2
Pennsylvania,2005,12,36.4
Pennsylvania,2005,1,41.1
Pennsylvania,2005,2,58.1
Pennsylvania,2005,3,61.7
Pennsylvania,2005,4,61
Pennsylvania,2005,5,52.8
Pennsylvania,2005,6,43.7
Pennsylvania,2005,7,32.2
Pennsylvania,2005,8,19.3
Pennsylvania,2006,9,26.7
Pennsylvania,2006,10,21.3
Pennsylvania,2006,11,27.2
Pennsylvania,2006,12,37.2
Pennsylvania,2006,1,44.9
Pennsylvania,2006,2,55
Pennsylvania,2006,3,62
Pennsylvania,2006,4,59.2
Pennsylvania,2006,5,51.2
Pennsylvania,2006,6,39.1
Pennsylvania,2006,7,35.2
Pennsylvania,2006,8,28.2
Pennsylvania,2007,9,23.4
Pennsylvania,2007,10,12
Pennsylvania,2007,11,26
Pennsylvania,2007,12,34.9
Pennsylvania,2007,1,45.5
Pennsylvania,2007,2,55
Pennsylvania,2007,3,56.8
Pennsylvania,2007,4,59.7
Pennsylvania,2007,5,51.7
Pennsylvania,2007,6,46.7
Pennsylvania,2007,7,30.8
Pennsylvania,2007,8,24.7
Pennsylvania,2008,9,21.2
Pennsylvania,2008,10,19
Pennsylvania,2008,11,25.8
Pennsylvania,2008,12,38.6
Pennsylvania,2008,1,41.4
Pennsylvania,2008,2,57.2
Pennsylvania,2008,3,59.7
Pennsylvania,2008,4,54.8
Pennsylvania,2008,5,51.9
Pennsylvania,2008,6,37.3
Pennsylvania,2008,7,31.1
Pennsylvania,2008,8,22.4
Pennsylvania,2009,9,12.3
Pennsylvania,2009,10,19.8
Pennsylvania,2009,11,27
Pennsylvania,2009,12,36.6
Pennsylvania,2009,1,46.5
Pennsylvania,2009,2,54.5
Pennsylvania,2009,3,56
Pennsylvania,2009,4,59.8
Pennsylvania,2009,5,51.5
Pennsylvania,2009,6,39.5
Pennsylvania,2009,7,35.8
Pennsylvania,2009,8,21.7
Pennsylvania,2010,9,18.7
Pennsylvania,2010,10,18.9
Pennsylvania,2010,11,31.3
Pennsylvania,2010,12,38.5
Pennsylvania,2010,1,48.7
Pennsylvania,2010,2,58.2
Pennsylvania,2010,3,61.2
Pennsylvania,2010,4,59.9
Pennsylvania,2010,5,51.6
Pennsylvania,2010,6,40.5
Pennsylvania,2010,7,30.9
Pennsylvania,2010,8,19.2
Pennsylvania,2011,9,15
Pennsylvania,2011,10,18.4
Pennsylvania,2011,11,26.4
Pennsylvania,2011,12,39.8
Pennsylvania,2011,1,50.4
Pennsylvania,2011,2,56.8
Pennsylvania,2011,3,61.9
Pennsylvania,2011,4,58.6
Pennsylvania,2011,5,56
Pennsylvania,2011,6,41.5
Pennsylvania,2011,7,34.4
Pennsylvania,2011,8,27.3
Pennsylvania,2012,9,21.3
Pennsylvania,2012,10,25.9
Pennsylvania,2012,11,35.7
Pennsylvania,2012,12,35.3
Pennsylvania,2012,1,51.9
Pennsylvania,2012,2,54.6
Pennsylvania,2012,3,62.6
Pennsylvania,2012,4,58.5
Pennsylvania,2012,5,51.1
Pennsylvania,2012,6,42.6
Pennsylvania,2012,7,29
Pennsylvania,2012,8,28.8
Pennsylvania,2013,9,21.2
Pennsylvania,2013,10,19.8
Pennsylvania,2013,11,26.2
Pennsylvania,2013,12,36.8
Pennsylvania,2013,1,46.5
Pennsylvania,2013,2,56.7
Pennsylvania,2013,3,62.8
Pennsylvania,2013,4,56.8
Pennsylvania,2013,5,48.8
Pennsylvania,2013,6,43
Pennsylvania,2013,7,28.5
Pennsylvania,2013,8,23
Pennsylvania,2014,9,10.1
Pennsylvania,2014,10,13.1
Pennsylvania,2014,11,19.6
Pennsylvania,2014,12,35.2
Pennsylvania,2014,1,47.2
Pennsylvania,2014,2,56.4
Pennsylvania,2014,3,58.3
Pennsylvania,2014,4,55.8
Pennsylvania,2014,5,51.2
Pennsylvania,2014,6,43.3
Pennsylvania,2014,7,28.3
Pennsylvania,2014,8,27.9
Pennsylvania,2015,9,14.1
Pennsylvania,2015,10,5.5
Pennsylvania,2015,11,21.2
Pennsylvania,2015,12,36.4
Pennsylvania,2015,1,50.6
Pennsylvania,2015,2,57.3
Pennsylvania,2015,3,59.5
Pennsylvania,2015,4,57.1
Pennsylvania,2015,5,55.1
Pennsylvania,2015,6,40
Pennsylvania,2015,7,35.2
Pennsylvania,2015,8,34.5
Pennsylvania,2016,9,16.7
Pennsylvania,2016,10,21.3
Pennsylvania,2016,11,31.6
Pennsylvania,2016,12,34
Pennsylvania,2016,1,46.5
Pennsylvania,2016,2,55.5
Pennsylvania,2016,3,61.2
Pennsylvania,2016,4,62.4
Pennsylvania,2016,5,54.1
Pennsylvania,2016,6,43
Pennsylvania,2016,7,31.8
Pennsylvania,2016,8,24.1
Pennsylvania,2017,9,25.1
Pennsylvania,2017,10,26.6
Pennsylvania,2017,11,25.7
Pennsylvania,2017,12,41.8
Pennsylvania,2017,1,46.8
Pennsylvania,2017,2,55.4
Pennsylvania,2017,3,61.2
Pennsylvania,2017,4,56.5
Pennsylvania,2017,5,52.5
Pennsylvania,2017,6,45.3
Pennsylvania,2017,7,29.8
Pennsylvania,2017,8,20.5
Pennsylvania,2018,9,13.6
Pennsylvania,2018,10,25
Pennsylvania,2018,11,24.4
Pennsylvania,2018,12,32.6
Rhode Island,1950,1,26.5
Rhode Island,1950,2,18.5
Rhode Island,1950,3,22.6
Rhode Island,1950,4,34.3
Rhode Island,1950,5,44.2
Rhode Island,1950,6,53.4
Rhode Island,1950,7,60.3
Rhode Island,1950,8,58.6
Rhode Island,1950,9,49.6
Rhode Island,1950,10,43.2
Rhode Island,1950,11,35.5
Rhode Island,1950,12,25.1
Rhode Island,1951,1,23.4
Rhode Island,1951,2,23.7
Rhode Island,1951,3,29.8
Rhode Island,1951,4,38.2
Rhode Island,1951,5,45.7
Rhode Island,1951,6,54.5
Rhode Island,1951,7,61.6
Rhode Island,1951,8,59.3
Rhode Island,1951,9,52.3
Rhode Island,1951,10,43
Rhode Island,1951,11,30.2
Rhode Island,1951,12,24.7
Rhode Island,1952,1,23
Rhode Island,1952,2,23.2
Rhode Island,1952,3,28
Rhode Island,1952,4,39.5
Rhode Island,1952,5,45.1
Rhode Island,1952,6,56.9
Rhode Island,1952,7,63.9
Rhode Island,1952,8,60.4
Rhode Island,1952,9,52.4
Rhode Island,1952,10,38.9
Rhode Island,1952,11,33.2
Rhode Island,1952,12,26.1
Rhode Island,1953,1,25
Rhode Island,1953,2,24.7
Rhode Island,1953,3,30.2
Rhode Island,1953,4,38.7
Rhode Island,1953,5,47.6
Rhode Island,1953,6,54.8
Rhode Island,1953,7,59.5
Rhode Island,1953,8,58.4
Rhode Island,1953,9,52.9
Rhode Island,1953,10,42.8
Rhode Island,1953,11,35.3
Rhode Island,1953,12,28.8
Rhode Island,1954,1,16.6
Rhode Island,1954,2,25.5
Rhode Island,1954,3,27.6
Rhode Island,1954,4,37.4
Rhode Island,1954,5,45
Rhode Island,1954,6,55
Rhode Island,1954,7,58.6
Rhode Island,1954,8,56.6
Rhode Island,1954,9,51.9
Rhode Island,1954,10,46.7
Rhode Island,1954,11,33.8
Rhode Island,1954,12,24.8
Rhode Island,1955,1,18.8
Rhode Island,1955,2,21.6
Rhode Island,1955,3,27.3
Rhode Island,1955,4,38.5
Rhode Island,1955,5,46.7
Rhode Island,1955,6,53.6
Rhode Island,1955,7,64.3
Rhode Island,1955,8,62.9
Rhode Island,1955,9,51.6
Rhode Island,1955,10,43.8
Rhode Island,1955,11,32.3
Rhode Island,1955,12,16.4
Rhode Island,1956,1,22.6
Rhode Island,1956,2,23.6
Rhode Island,1956,3,23.9
Rhode Island,1956,4,33.2
Rhode Island,1956,5,41.3
Rhode Island,1956,6,55
Rhode Island,1956,7,59.2
Rhode Island,1956,8,58.8
Rhode Island,1956,9,49.8
Rhode Island,1956,10,40.1
Rhode Island,1956,11,33.3
Rhode Island,1956,12,27.1
Rhode Island,1957,1,12.2
Rhode Island,1957,2,24.1
Rhode Island,1957,3,28.8
Rhode Island,1957,4,37.5
Rhode Island,1957,5,45.5
Rhode Island,1957,6,57.5
Rhode Island,1957,7,59.2
Rhode Island,1957,8,55.8
Rhode Island,1957,9,53
Rhode Island,1957,10,40.9
Rhode Island,1957,11,35.6
Rhode Island,1957,12,29
Rhode Island,1958,1,21.6
Rhode Island,1958,2,15.8
Rhode Island,1958,3,30
Rhode Island,1958,4,37.4
Rhode Island,1958,5,44
Rhode Island,1958,6,51.4
Rhode Island,1958,7,61.5
Rhode Island,1958,8,59.3
Rhode Island,1958,9,52.1
Rhode Island,1958,10,40.6
Rhode Island,1958,11,34.3
Rhode Island,1958,12,15.3
Rhode Island,1959,1,17.5
Rhode Island,1959,2,15.5
Rhode Island,1959,3,26.1
Rhode Island,1959,4,37.4
Rhode Island,1959,5,47.3
Rhode Island,1959,6,53.9
Rhode Island,1959,7,62.4
Rhode Island,1959,8,62.2
Rhode Island,1959,9,54.9
Rhode Island,1959,10,43.4
Rhode Island,1959,11,33.2
Rhode Island,1959,12,25.7
Rhode Island,1960,1,20
Rhode Island,1960,2,25.3
Rhode Island,1960,3,21.7
Rhode Island,1960,4,37.3
Rhode Island,1960,5,46.9
Rhode Island,1960,6,55.4
Rhode Island,1960,7,58.7
Rhode Island,1960,8,59.2
Rhode Island,1960,9,51.5
Rhode Island,1960,10,40.4
Rhode Island,1960,11,34.6
Rhode Island,1960,12,16.8
Rhode Island,1961,1,12.9
Rhode Island,1961,2,19.9
Rhode Island,1961,3,27
Rhode Island,1961,4,34.9
Rhode Island,1961,5,44.3
Rhode Island,1961,6,55.2
Rhode Island,1961,7,61.2
Rhode Island,1961,8,60
Rhode Island,1961,9,58.2
Rhode Island,1961,10,44.8
Rhode Island,1961,11,35.1
Rhode Island,1961,12,23.9
Rhode Island,1962,1,18.2
Rhode Island,1962,2,16.4
Rhode Island,1962,3,27.6
Rhode Island,1962,4,36
Rhode Island,1962,5,44.7
Rhode Island,1962,6,55
Rhode Island,1962,7,56.6
Rhode Island,1962,8,57.9
Rhode Island,1962,9,49.4
Rhode Island,1962,10,41
Rhode Island,1962,11,30.8
Rhode Island,1962,12,18
Rhode Island,1963,1,18.1
Rhode Island,1963,2,14.6
Rhode Island,1963,3,29.1
Rhode Island,1963,4,34.7
Rhode Island,1963,5,44
Rhode Island,1963,6,54.5
Rhode Island,1963,7,61
Rhode Island,1963,8,57
Rhode Island,1963,9,48.3
Rhode Island,1963,10,43.5
Rhode Island,1963,11,38
Rhode Island,1963,12,16.7
Rhode Island,1964,1,20.1
Rhode Island,1964,2,17.8
Rhode Island,1964,3,27.7
Rhode Island,1964,4,34.9
Rhode Island,1964,5,45.9
Rhode Island,1964,6,53.3
Rhode Island,1964,7,61.3
Rhode Island,1964,8,54.7
Rhode Island,1964,9,51.1
Rhode Island,1964,10,40.2
Rhode Island,1964,11,33.1
Rhode Island,1964,12,24.6
Rhode Island,1965,1,14.9
Rhode Island,1965,2,18
Rhode Island,1965,3,26.7
Rhode Island,1965,4,33.9
Rhode Island,1965,5,46.7
Rhode Island,1965,6,52.8
Rhode Island,1965,7,58.5
Rhode Island,1965,8,59.1
Rhode Island,1965,9,53
Rhode Island,1965,10,40.1
Rhode Island,1965,11,30.9
Rhode Island,1965,12,25.4
Rhode Island,1966,1,19.2
Rhode Island,1966,2,20.7
Rhode Island,1966,3,28.8
Rhode Island,1966,4,33.3
Rhode Island,1966,5,44.2
Rhode Island,1966,6,55.5
Rhode Island,1966,7,60.2
Rhode Island,1966,8,59
Rhode Island,1966,9,50.5
Rhode Island,1966,10,39.1
Rhode Island,1966,11,36.1
Rhode Island,1966,12,23.3
Rhode Island,1967,1,24.3
Rhode Island,1967,2,15.4
Rhode Island,1967,3,23.9
Rhode Island,1967,4,33.9
Rhode Island,1967,5,39.9
Rhode Island,1967,6,54.2
Rhode Island,1967,7,63.2
Rhode Island,1967,8,60.8
Rhode Island,1967,9,49.9
Rhode Island,1967,10,42.1
Rhode Island,1967,11,30
Rhode Island,1967,12,24.8
Rhode Island,1968,1,14.6
Rhode Island,1968,2,14.8
Rhode Island,1968,3,29.1
Rhode Island,1968,4,37.6
Rhode Island,1968,5,44.3
Rhode Island,1968,6,54.8
Rhode Island,1968,7,61.6
Rhode Island,1968,8,58.1
Rhode Island,1968,9,51.8
Rhode Island,1968,10,44.6
Rhode Island,1968,11,32.8
Rhode Island,1968,12,21
Rhode Island,1969,1,19.5
Rhode Island,1969,2,22
Rhode Island,1969,3,26
Rhode Island,1969,4,37.8
Rhode Island,1969,5,44.9
Rhode Island,1969,6,55.8
Rhode Island,1969,7,61.2
Rhode Island,1969,8,61.5
Rhode Island,1969,9,52.6
Rhode Island,1969,10,41.2
Rhode Island,1969,11,33.7
Rhode Island,1969,12,22.3
Rhode Island,1970,1,10.9
Rhode Island,1970,2,18.8
Rhode Island,1970,3,25.8
Rhode Island,1970,4,36
Rhode Island,1970,5,46.7
Rhode Island,1970,6,55.2
Rhode Island,1970,7,62.8
Rhode Island,1970,8,60.3
Rhode Island,1970,9,53.6
Rhode Island,1970,10,43.5
Rhode Island,1970,11,35.7
Rhode Island,1970,12,20.2
Rhode Island,1971,1,12.9
Rhode Island,1971,2,21.6
Rhode Island,1971,3,27.1
Rhode Island,1971,4,33.4
Rhode Island,1971,5,45
Rhode Island,1971,6,55
Rhode Island,1971,7,61.6
Rhode Island,1971,8,60
Rhode Island,1971,9,57.1
Rhode Island,1971,10,47.2
Rhode Island,1971,11,31.3
Rhode Island,1971,12,25.6
Rhode Island,1972,1,20.1
Rhode Island,1972,2,16.9
Rhode Island,1972,3,26.5
Rhode Island,1972,4,32
Rhode Island,1972,5,45.6
Rhode Island,1972,6,55
Rhode Island,1972,7,62
Rhode Island,1972,8,58.8
Rhode Island,1972,9,53.6
Rhode Island,1972,10,38.2
Rhode Island,1972,11,32.6
Rhode Island,1972,12,26.8
Rhode Island,1973,1,20.7
Rhode Island,1973,2,19.7
Rhode Island,1973,3,33.5
Rhode Island,1973,4,38.6
Rhode Island,1973,5,46.1
Rhode Island,1973,6,58.9
Rhode Island,1973,7,62.4
Rhode Island,1973,8,63.2
Rhode Island,1973,9,51.8
Rhode Island,1973,10,41.6
Rhode Island,1973,11,34.1
Rhode Island,1973,12,27.5
Rhode Island,1974,1,21.2
Rhode Island,1974,2,18.4
Rhode Island,1974,3,28.3
Rhode Island,1974,4,38.2
Rhode Island,1974,5,44.4
Rhode Island,1974,6,54.3
Rhode Island,1974,7,60.8
Rhode Island,1974,8,60
Rhode Island,1974,9,53
Rhode Island,1974,10,36.4
Rhode Island,1974,11,33.8
Rhode Island,1974,12,26.6
Rhode Island,1975,1,24.9
Rhode Island,1975,2,21.1
Rhode Island,1975,3,26.1
Rhode Island,1975,4,32.8
Rhode Island,1975,5,49
Rhode Island,1975,6,56.2
Rhode Island,1975,7,63.8
Rhode Island,1975,8,60.7
Rhode Island,1975,9,50.7
Rhode Island,1975,10,44.4
Rhode Island,1975,11,37.4
Rhode Island,1975,12,23.1
Rhode Island,1976,1,14.2
Rhode Island,1976,2,23.4
Rhode Island,1976,3,29
Rhode Island,1976,4,39.3
Rhode Island,1976,5,45.5
Rhode Island,1976,6,58
Rhode Island,1976,7,59.8
Rhode Island,1976,8,58.7
Rhode Island,1976,9,50.1
Rhode Island,1976,10,39.9
Rhode Island,1976,11,28.5
Rhode Island,1976,12,15.6
Rhode Island,1977,1,10.5
Rhode Island,1977,2,19.2
Rhode Island,1977,3,32.2
Rhode Island,1977,4,36.6
Rhode Island,1977,5,46.9
Rhode Island,1977,6,54.7
Rhode Island,1977,7,60.9
Rhode Island,1977,8,60.8
Rhode Island,1977,9,53.8
Rhode Island,1977,10,42.5
Rhode Island,1977,11,37.2
Rhode Island,1977,12,22.5
Rhode Island,1978,1,16.3
Rhode Island,1978,2,11.9
Rhode Island,1978,3,23.8
Rhode Island,1978,4,35.2
Rhode Island,1978,5,46.2
Rhode Island,1978,6,54.6
Rhode Island,1978,7,59.1
Rhode Island,1978,8,61.9
Rhode Island,1978,9,47.8
Rhode Island,1978,10,39.8
Rhode Island,1978,11,32.8
Rhode Island,1978,12,23.9
Rhode Island,1979,1,21.8
Rhode Island,1979,2,12
Rhode Island,1979,3,31
Rhode Island,1979,4,36.8
Rhode Island,1979,5,50.8
Rhode Island,1979,6,53.5
Rhode Island,1979,7,62.8
Rhode Island,1979,8,61
Rhode Island,1979,9,52.3
Rhode Island,1979,10,42.9
Rhode Island,1979,11,38.2
Rhode Island,1979,12,27.1
Rhode Island,1980,1,20.8
Rhode Island,1980,2,16.6
Rhode Island,1980,3,26.8
Rhode Island,1980,4,38.7
Rhode Island,1980,5,47.5
Rhode Island,1980,6,52.5
Rhode Island,1980,7,62.2
Rhode Island,1980,8,62.5
Rhode Island,1980,9,52.5
Rhode Island,1980,10,39.6
Rhode Island,1980,11,30.4
Rhode Island,1980,12,16.8
Rhode Island,1981,1,9.5
Rhode Island,1981,2,25.4
Rhode Island,1981,3,27.6
Rhode Island,1981,4,39.1
Rhode Island,1981,5,46.4
Rhode Island,1981,6,56.8
Rhode Island,1981,7,62.3
Rhode Island,1981,8,57.8
Rhode Island,1981,9,50.9
Rhode Island,1981,10,39.5
Rhode Island,1981,11,33.3
Rhode Island,1981,12,23.8
Rhode Island,1982,1,10.4
Rhode Island,1982,2,21.8
Rhode Island,1982,3,26.7
Rhode Island,1982,4,33.2
Rhode Island,1982,5,46.5
Rhode Island,1982,6,53.2
Rhode Island,1982,7,60.8
Rhode Island,1982,8,57
Rhode Island,1982,9,52.3
Rhode Island,1982,10,40.8
Rhode Island,1982,11,36.7
Rhode Island,1982,12,28.5
Rhode Island,1983,1,20.9
Rhode Island,1983,2,22.4
Rhode Island,1983,3,31.7
Rhode Island,1983,4,38.1
Rhode Island,1983,5,45.5
Rhode Island,1983,6,56
Rhode Island,1983,7,61.6
Rhode Island,1983,8,61.1
Rhode Island,1983,9,53.9
Rhode Island,1983,10,43
Rhode Island,1983,11,35
Rhode Island,1983,12,22.4
Rhode Island,1984,1,16.8
Rhode Island,1984,2,27.3
Rhode Island,1984,3,24.1
Rhode Island,1984,4,36.9
Rhode Island,1984,5,45.6
Rhode Island,1984,6,57.4
Rhode Island,1984,7,61.3
Rhode Island,1984,8,63
Rhode Island,1984,9,49.1
Rhode Island,1984,10,45.2
Rhode Island,1984,11,33.1
Rhode Island,1984,12,28
Rhode Island,1985,1,14.3
Rhode Island,1985,2,21.4
Rhode Island,1985,3,28.6
Rhode Island,1985,4,38.2
Rhode Island,1985,5,46.5
Rhode Island,1985,6,52.8
Rhode Island,1985,7,60.8
Rhode Island,1985,8,60.1
Rhode Island,1985,9,53.1
Rhode Island,1985,10,42
Rhode Island,1985,11,37
Rhode Island,1985,12,20.7
Rhode Island,1986,1,20.2
Rhode Island,1986,2,20.5
Rhode Island,1986,3,27.8
Rhode Island,1986,4,38.5
Rhode Island,1986,5,46.8
Rhode Island,1986,6,53.2
Rhode Island,1986,7,60.5
Rhode Island,1986,8,58.4
Rhode Island,1986,9,50.7
Rhode Island,1986,10,41.4
Rhode Island,1986,11,30.5
Rhode Island,1986,12,26.1
Rhode Island,1987,1,18.8
Rhode Island,1987,2,17.6
Rhode Island,1987,3,29
Rhode Island,1987,4,38.3
Rhode Island,1987,5,46
Rhode Island,1987,6,56.5
Rhode Island,1987,7,61.5
Rhode Island,1987,8,57.4
Rhode Island,1987,9,53.3
Rhode Island,1987,10,38.8
Rhode Island,1987,11,31.9
Rhode Island,1987,12,25.5
Rhode Island,1988,1,15.3
Rhode Island,1988,2,21.3
Rhode Island,1988,3,27.9
Rhode Island,1988,4,37.1
Rhode Island,1988,5,46.8
Rhode Island,1988,6,53.5
Rhode Island,1988,7,63.2
Rhode Island,1988,8,63.9
Rhode Island,1988,9,50.2
Rhode Island,1988,10,37.7
Rhode Island,1988,11,33.3
Rhode Island,1988,12,21.9
Rhode Island,1989,1,22.7
Rhode Island,1989,2,19.9
Rhode Island,1989,3,27.1
Rhode Island,1989,4,34.7
Rhode Island,1989,5,47.3
Rhode Island,1989,6,57.7
Rhode Island,1989,7,60.6
Rhode Island,1989,8,61
Rhode Island,1989,9,53.4
Rhode Island,1989,10,41.5
Rhode Island,1989,11,32
Rhode Island,1989,12,10.6
Rhode Island,1990,1,27
Rhode Island,1990,2,23.3
Rhode Island,1990,3,28.4
Rhode Island,1990,4,37.4
Rhode Island,1990,5,44.6
Rhode Island,1990,6,55.6
Rhode Island,1990,7,62.7
Rhode Island,1990,8,63.1
Rhode Island,1990,9,51.7
Rhode Island,1990,10,46.8
Rhode Island,1990,11,34.6
Rhode Island,1990,12,29.2
Rhode Island,1991,1,18.9
Rhode Island,1991,2,24
Rhode Island,1991,3,30.7
Rhode Island,1991,4,38.9
Rhode Island,1991,5,49.6
Rhode Island,1991,6,55.5
Rhode Island,1991,7,60.9
Rhode Island,1991,8,61.8
Rhode Island,1991,9,51
Rhode Island,1991,10,44.4
Rhode Island,1991,11,35.9
Rhode Island,1991,12,25.7
Rhode Island,1992,1,20.3
Rhode Island,1992,2,21.8
Rhode Island,1992,3,25.8
Rhode Island,1992,4,34.4
Rhode Island,1992,5,44.1
Rhode Island,1992,6,54.2
Rhode Island,1992,7,58.5
Rhode Island,1992,8,59
Rhode Island,1992,9,52.6
Rhode Island,1992,10,39.8
Rhode Island,1992,11,33.5
Rhode Island,1992,12,25.1
Rhode Island,1993,1,22.3
Rhode Island,1993,2,15
Rhode Island,1993,3,25.8
Rhode Island,1993,4,38
Rhode Island,1993,5,47.9
Rhode Island,1993,6,55.6
Rhode Island,1993,7,61.2
Rhode Island,1993,8,61.2
Rhode Island,1993,9,53.9
Rhode Island,1993,10,40.2
Rhode Island,1993,11,32.2
Rhode Island,1993,12,24.1
Rhode Island,1994,1,11.5
Rhode Island,1994,2,15.7
Rhode Island,1994,3,27.8
Rhode Island,1994,4,37.9
Rhode Island,1994,5,44.4
Rhode Island,1994,6,58.1
Rhode Island,1994,7,66.2
Rhode Island,1994,8,59.3
Rhode Island,1994,9,52.4
Rhode Island,1994,10,40.8
Rhode Island,1994,11,36.8
Rhode Island,1994,12,28
Rhode Island,1995,1,26.8
Rhode Island,1995,2,18.4
Rhode Island,1995,3,31
Rhode Island,1995,4,35.6
